,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
0,2.029,0.2,1.0277,0.01235,0.00552,-0.1751,0.5933,1.0
1,2.063,0.2,1.0313,0.0124,0.00556,-0.175,0.5928,1.0
2,1.922,0.2,1.0155,0.01221,0.00545,-0.175,0.5955,1.0
3,1.976,0.2,1.0219,0.01228,0.00547,-0.1751,0.5944,1.0
4,1.929,0.199,1.0161,0.01222,0.00545,-0.175,0.5955,1.0
5,1.988,0.201,1.0231,0.01237,0.00554,-0.1751,0.5952,1.0
6,1.957,0.2,1.0195,0.01227,0.00548,-0.1751,0.5951,1.0
7,2.018,0.199,1.0264,0.01233,0.0055,-0.1751,0.5936,1.0
8,1.947,0.2,1.0181,0.0123,0.00551,-0.175,0.596,1.0
9,2.012,0.2,1.0258,0.01238,0.00554,-0.1751,0.5947,1.0
10,1.984,0.199,1.0222,0.01234,0.00552,-0.175,0.5952,1.0
11,1.974,0.199,1.0213,0.01229,0.00549,-0.175,0.5949,1.0
12,2.042,0.2,1.0291,0.01237,0.00554,-0.1751,0.5932,1.0
13,1.921,0.2,1.0154,0.0122,0.00544,-0.175,0.5955,1.0
14,2.038,0.199,1.0287,0.01241,0.00555,-0.1751,0.5942,1.0
