,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
0,4.078,0.201,1.2506,0.01446,0.00722,-0.1736,0.5491,1.0
1,4.015,0.201,1.2437,0.01434,0.00713,-0.1736,0.5497,1.0
2,3.999,0.201,1.242,0.01429,0.00708,-0.1736,0.5494,1.0
3,4.036,0.2,1.2457,0.01439,0.00716,-0.1735,0.5497,1.0
4,4.028,0.2,1.2449,0.01433,0.00712,-0.1736,0.5493,1.0
5,3.993,0.2,1.2409,0.01436,0.00714,-0.1736,0.5506,1.0
6,4.08,0.2,1.2509,0.01438,0.00714,-0.1736,0.5482,1.0
7,3.99,0.199,1.2403,0.01433,0.00711,-0.1735,0.5504,1.0
8,3.999,0.201,1.242,0.01427,0.00706,-0.1736,0.5493,1.0
9,4.005,0.201,1.2427,0.01428,0.00707,-0.1736,0.5492,1.0
10,4.005,0.199,1.242,0.01433,0.00711,-0.1735,0.55,1.0
11,3.971,0.199,1.2383,0.01422,0.00703,-0.1735,0.5498,1.0
12,4.036,0.199,1.2456,0.01431,0.00709,-0.1735,0.5489,1.0
13,3.997,0.201,1.2416,0.01433,0.00712,-0.1736,0.5501,1.0
14,3.971,0.199,1.2383,0.01427,0.00706,-0.1735,0.5504,1.0
