,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
0,11.078,0.201,1.7801,0.02564,0.01986,-0.13,0.3617,1.0
1,11.018,0.2,1.7794,0.02537,0.01956,-0.1308,0.366,1.0
2,10.972,0.199,1.7786,0.02511,0.01927,-0.1314,0.3683,1.0
3,10.944,0.199,1.7782,0.02506,0.01917,-0.1318,0.3709,1.0
4,11.002,0.2,1.7792,0.02527,0.01945,-0.131,0.3664,1.0
5,11.067,0.2,1.78,0.02564,0.01984,-0.1302,0.3637,1.0
6,10.929,0.2,1.7781,0.02505,0.01917,-0.1319,0.3718,1.0
7,11.044,0.2,1.7798,0.02551,0.0197,-0.1305,0.3648,1.0
8,11.028,0.201,1.7797,0.02544,0.01963,-0.1306,0.3653,1.0
9,10.988,0.2,1.779,0.02531,0.01945,-0.1312,0.369,1.0
10,11.026,0.201,1.7796,0.02546,0.01964,-0.1306,0.3658,1.0
11,11.053,0.2,1.7798,0.02554,0.01974,-0.1303,0.3641,1.0
12,10.954,0.2,1.7784,0.02509,0.01922,-0.1316,0.3697,1.0
13,10.963,0.2,1.7786,0.02509,0.01925,-0.1315,0.3687,1.0
14,11.045,0.2,1.7798,0.02545,0.01966,-0.1305,0.3638,1.0
