,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
0,13.943,0.199,1.4293,0.06747,0.06066,-0.0593,0.0499,1.0
1,14.054,0.201,1.4283,0.06905,0.06229,-0.0591,0.0492,1.0
2,13.923,0.2,1.4263,0.06756,0.06069,-0.0592,0.0506,1.0
3,14.059,0.2,1.4288,0.069,0.06225,-0.0591,0.049,1.0
4,14.046,0.199,1.4279,0.06887,0.06209,-0.059,0.0495,1.0
5,13.96,0.199,1.4278,0.06782,0.06099,-0.0592,0.0501,1.0
6,13.952,0.201,1.4273,0.06788,0.06106,-0.0592,0.0502,1.0
7,13.969,0.199,1.4276,0.06794,0.06112,-0.0592,0.0501,1.0
8,14.029,0.199,1.429,0.06855,0.06178,-0.0591,0.0493,1.0
9,13.986,0.2,1.4297,0.06803,0.06125,-0.0593,0.0494,1.0
10,13.998,0.2,1.4295,0.06819,0.06142,-0.0592,0.0494,1.0
11,13.961,0.199,1.4285,0.06776,0.06095,-0.0593,0.0499,1.0
12,13.966,0.2,1.4284,0.0679,0.06109,-0.0592,0.0499,1.0
13,13.945,0.2,1.4288,0.0676,0.06079,-0.0593,0.0499,1.0
14,14.046,0.2,1.4283,0.06889,0.06213,-0.0591,0.0493,1.0
