,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
0,16.955,0.201,1.4402,0.1038,0.09803,-0.0559,0.0325,1.0
1,16.937,0.2,1.4405,0.10348,0.0977,-0.056,0.0324,1.0
2,17.05,0.2,1.4408,0.10489,0.09914,-0.0559,0.0322,1.0
3,17.052,0.201,1.4411,0.10501,0.09926,-0.0562,0.032,1.0
4,17.031,0.201,1.4406,0.10476,0.09901,-0.056,0.0322,1.0
5,17.053,0.2,1.4409,0.10493,0.09918,-0.056,0.0322,1.0
6,17.05,0.2,1.4411,0.10489,0.09913,-0.0561,0.0321,1.0
7,17.038,0.2,1.4408,0.10473,0.09897,-0.0559,0.0323,1.0
8,17.06,0.2,1.441,0.105,0.09925,-0.056,0.0321,1.0
9,16.955,0.2,1.4408,0.10373,0.09795,-0.0561,0.0322,1.0
10,17.056,0.199,1.4411,0.10486,0.0991,-0.056,0.0322,1.0
11,16.987,0.199,1.4409,0.104,0.09822,-0.056,0.0323,1.0
12,17.013,0.2,1.4407,0.10442,0.09866,-0.0559,0.0323,1.0
13,17.061,0.199,1.4413,0.1049,0.09915,-0.056,0.0321,1.0
14,17.064,0.201,1.4409,0.10516,0.09942,-0.0561,0.032,1.0
