,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
0,15.973,0.201,1.6768,0.10727,0.10163,-0.1305,0.119,1.0
1,15.925,0.2,1.683,0.10572,0.1001,-0.1305,0.1234,1.0
2,16.016,0.199,1.6724,0.10826,0.1026,-0.1305,0.115,1.0
3,16.065,0.2,1.6671,0.10966,0.10398,-0.1305,0.1117,1.0
4,16.06,0.199,1.6667,0.10962,0.10393,-0.1306,0.1098,1.0
5,15.935,0.199,1.681,0.10607,0.10044,-0.1305,0.121,1.0
6,15.924,0.2,1.6825,0.10579,0.10017,-0.1305,0.1224,1.0
7,15.969,0.201,1.6762,0.10732,0.10168,-0.1306,0.1173,1.0
8,15.963,0.2,1.6783,0.10685,0.10122,-0.1305,0.1204,1.0
9,15.983,0.201,1.6756,0.10755,0.10191,-0.1305,0.118,1.0
10,15.97,0.199,1.6771,0.10705,0.10141,-0.1305,0.1182,1.0
11,15.973,0.2,1.6769,0.10718,0.10154,-0.1305,0.1187,1.0
12,15.965,0.201,1.678,0.10699,0.10136,-0.1305,0.1204,1.0
13,16.013,0.2,1.6728,0.10824,0.10258,-0.1305,0.1157,1.0
14,16.043,0.2,1.6689,0.10915,0.10348,-0.1305,0.1123,1.0
