,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
0,14.979,0.2,0.5205,0.15054,0.14722,-0.0015,0.0625,1.0
1,15.033,0.2,0.5131,0.15148,0.14816,-0.0028,0.0623,1.0
2,15.029,0.201,0.6994,0.17248,0.16888,-0.0281,0.0553,1.0
3,15.063,0.201,0.7041,0.17222,0.16865,-0.0274,0.055,1.0
4,15.003,0.201,0.7005,0.17171,0.16814,-0.0275,0.0552,1.0
5,15.01,0.2,0.7015,0.17163,0.16805,-0.0274,0.0551,1.0
6,14.935,0.199,0.6942,0.17163,0.16802,-0.0282,0.0559,1.0
7,14.959,0.201,0.5175,0.15037,0.14706,-0.0018,0.0624,1.0
8,14.93,0.2,0.5233,0.14978,0.14646,-0.0008,0.0626,1.0
9,15.015,0.2,0.5112,0.15129,0.14798,-0.003,0.0622,1.0
10,15.043,0.201,0.5117,0.15166,0.14835,-0.0031,0.0623,1.0
11,15.079,0.201,0.5055,0.15229,0.14897,-0.0041,0.062,1.0
12,15.037,0.2,0.6988,0.17276,0.16915,-0.0283,0.0554,1.0
13,14.992,0.2,0.699,0.17177,0.16818,-0.0278,0.0553,1.0
14,14.925,0.201,0.6936,0.17164,0.16802,-0.0283,0.0559,1.0
