,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
0,19.953,0.201,1.5418,0.15286,0.14778,-0.1013,0.0256,1.0
1,20.047,0.2,1.5426,0.15423,0.14922,-0.1023,0.0249,1.0
2,19.981,0.2,1.5423,0.15337,0.14832,-0.102,0.025,1.0
3,20.065,0.2,1.5428,0.15429,0.14929,-0.1021,0.0251,1.0
4,19.927,0.2,1.5419,0.15251,0.14742,-0.1014,0.0255,1.0
5,20.004,0.201,1.5421,0.15357,0.14852,-0.1016,0.0254,1.0
6,20.071,0.2,1.5428,0.15459,0.14959,-0.1025,0.0247,1.0
7,19.99,0.2,1.5424,0.15344,0.14839,-0.1019,0.0251,1.0
8,20.018,0.2,1.5425,0.15372,0.14868,-0.1019,0.0252,1.0
9,20.009,0.201,1.5421,0.15366,0.14862,-0.1017,0.0254,1.0
10,19.968,0.2,1.5423,0.15308,0.14801,-0.1017,0.0253,1.0
11,20.014,0.199,1.5425,0.15342,0.14836,-0.1015,0.0255,1.0
12,19.993,0.201,1.5419,0.1534,0.14835,-0.1015,0.0255,1.0
13,20.052,0.2,1.5427,0.1542,0.14919,-0.1021,0.025,1.0
14,20.063,0.201,1.5424,0.15457,0.14957,-0.1024,0.0249,1.0
15,20.058,0.2,1.5424,0.15411,0.1491,-0.1018,0.0254,1.0
16,20.005,0.201,1.542,0.15356,0.14851,-0.1016,0.0255,1.0
17,19.934,0.2,1.542,0.15267,0.14758,-0.1015,0.0253,1.0
18,19.93,0.2,1.5419,0.1526,0.14751,-0.1015,0.0254,1.0
19,19.992,0.2,1.5423,0.15348,0.14843,-0.1019,0.0251,1.0
20,19.937,0.199,1.5421,0.15244,0.14734,-0.1012,0.0256,1.0
21,20.023,0.2,1.5425,0.15399,0.14896,-0.1023,0.0248,1.0
22,20.022,0.201,1.5423,0.15385,0.14882,-0.1018,0.0253,1.0
23,19.972,0.199,1.5424,0.15299,0.14792,-0.1016,0.0253,1.0
24,19.979,0.199,1.5424,0.15301,0.14794,-0.1015,0.0254,1.0
25,19.956,0.201,1.5418,0.15294,0.14787,-0.1014,0.0256,1.0
26,19.953,0.2,1.5421,0.15281,0.14773,-0.1014,0.0255,1.0
27,20.073,0.201,1.5426,0.15469,0.1497,-0.1025,0.0248,1.0
28,19.956,0.2,1.5421,0.15311,0.14805,-0.1019,0.025,1.0
29,19.947,0.2,1.5422,0.15284,0.14776,-0.1016,0.0253,1.0
30,20.027,0.2,1.5425,0.15396,0.14893,-0.1022,0.0249,1.0
31,19.959,0.201,1.5419,0.15324,0.14818,-0.1019,0.0251,1.0
32,20.029,0.199,1.5428,0.15372,0.14868,-0.1019,0.0251,1.0
33,19.925,0.199,1.5421,0.15228,0.14717,-0.1012,0.0256,1.0
34,20.053,0.201,1.5425,0.15431,0.14931,-0.1021,0.0251,1.0
35,20.017,0.199,1.5427,0.15377,0.14874,-0.1022,0.0248,1.0
36,19.979,0.2,1.5423,0.15328,0.14822,-0.1018,0.0251,1.0
37,19.944,0.201,1.5418,0.15279,0.14771,-0.1014,0.0256,1.0
38,20.053,0.2,1.5426,0.15423,0.14922,-0.1021,0.025,1.0
39,19.962,0.201,1.5419,0.15302,0.14794,-0.1014,0.0256,1.0
40,20.062,0.2,1.5427,0.15445,0.14945,-0.1024,0.0248,1.0
41,19.964,0.199,1.5424,0.15295,0.14788,-0.1017,0.0252,1.0
42,19.932,0.2,1.542,0.15264,0.14755,-0.1015,0.0254,1.0
43,20.015,0.199,1.5426,0.15347,0.14842,-0.1016,0.0254,1.0
44,19.963,0.2,1.5421,0.15287,0.14778,-0.1013,0.0256,1.0
45,19.953,0.2,1.5421,0.15285,0.14777,-0.1015,0.0254,1.0
46,20.012,0.2,1.5423,0.15354,0.14849,-0.1016,0.0254,1.0
47,20.075,0.2,1.5425,0.15435,0.14934,-0.1019,0.0254,1.0
48,19.951,0.201,1.5419,0.15318,0.14812,-0.102,0.025,1.0
49,19.982,0.2,1.5422,0.15345,0.1484,-0.1021,0.0249,1.0
50,19.943,0.201,1.542,0.15295,0.14788,-0.1017,0.0252,1.0
51,20.071,0.199,1.543,0.15422,0.14921,-0.102,0.0251,1.0
52,19.941,0.2,1.542,0.15262,0.14753,-0.1013,0.0256,1.0
53,19.921,0.2,1.5418,0.15266,0.14757,-0.1017,0.0251,1.0
54,19.924,0.2,1.5419,0.15253,0.14744,-0.1015,0.0254,1.0
55,20.0,0.2,1.5424,0.15365,0.14861,-0.1021,0.0249,1.0
56,20.028,0.2,1.5425,0.15404,0.14902,-0.1023,0.0248,1.0
57,19.965,0.2,1.5421,0.15316,0.1481,-0.1018,0.0251,1.0
58,19.924,0.2,1.5419,0.15245,0.14735,-0.1013,0.0256,1.0
59,19.939,0.2,1.542,0.15291,0.14784,-0.1019,0.025,1.0
60,19.97,0.2,1.5424,0.15312,0.14806,-0.1017,0.0252,1.0
61,20.079,0.201,1.5426,0.1548,0.14981,-0.1025,0.0248,1.0
62,19.971,0.2,1.5421,0.15301,0.14794,-0.1014,0.0255,1.0
63,20.011,0.2,1.5423,0.15349,0.14844,-0.1015,0.0255,1.0
64,19.929,0.2,1.5419,0.15258,0.1475,-0.1015,0.0254,1.0
65,19.947,0.199,1.5423,0.15281,0.14773,-0.1017,0.0251,1.0
66,20.077,0.2,1.5425,0.15439,0.14938,-0.1019,0.0253,1.0
67,20.014,0.201,1.5423,0.15394,0.14891,-0.1022,0.025,1.0
68,19.929,0.2,1.542,0.15263,0.14754,-0.1016,0.0253,1.0
69,20.064,0.201,1.5425,0.15458,0.14958,-0.1024,0.0248,1.0
70,19.979,0.201,1.5421,0.15344,0.14839,-0.1019,0.0251,1.0
71,20.069,0.2,1.5428,0.15433,0.14933,-0.102,0.0251,1.0
72,20.029,0.2,1.5425,0.1538,0.14876,-0.1018,0.0253,1.0
73,19.958,0.201,1.5419,0.15319,0.14813,-0.1019,0.0251,1.0
74,20.041,0.201,1.5424,0.15415,0.14912,-0.102,0.0251,1.0
