,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
0,24.956,0.2,0.8799,0.28494,0.28252,-0.1298,0.0368,1.0
1,24.98,0.2,0.88,0.28526,0.28284,-0.1299,0.0366,1.0
2,24.961,0.199,0.8805,0.28477,0.28232,-0.1295,0.0384,1.0
3,25.067,0.199,0.8799,0.2867,0.28426,-0.1303,0.037,1.0
4,25.065,0.199,0.88,0.28663,0.28419,-0.1303,0.0369,1.0
5,24.939,0.201,0.8799,0.28478,0.28235,-0.1297,0.0373,1.0
6,24.984,0.2,0.8799,0.28538,0.28296,-0.1299,0.0368,1.0
7,25.058,0.2,0.8803,0.28642,0.28401,-0.1303,0.0363,1.0
8,24.97,0.201,0.8803,0.2852,0.28276,-0.1298,0.038,1.0
9,24.959,0.2,0.8801,0.28497,0.28253,-0.1297,0.0379,1.0
10,24.956,0.199,0.8798,0.28492,0.28248,-0.1297,0.0376,1.0
11,25.072,0.201,0.8801,0.2869,0.28446,-0.1304,0.0371,1.0
12,24.969,0.2,0.8799,0.28517,0.28274,-0.1299,0.037,1.0
13,25.034,0.2,0.8803,0.28615,0.28369,-0.13,0.0381,1.0
14,25.01,0.2,0.88,0.28584,0.28341,-0.1301,0.0371,1.0
15,25.004,0.201,0.8803,0.28565,0.28324,-0.1301,0.0364,1.0
16,24.923,0.2,0.8798,0.28447,0.28204,-0.1296,0.0373,1.0
17,24.932,0.2,0.8798,0.28462,0.28219,-0.1297,0.0373,1.0
18,25.071,0.199,0.8802,0.28658,0.28416,-0.1303,0.0363,1.0
19,24.952,0.2,0.8799,0.28493,0.2825,-0.1297,0.0374,1.0
20,24.955,0.2,0.8807,0.28469,0.28224,-0.1295,0.0385,1.0
21,24.924,0.2,0.8799,0.28447,0.28204,-0.1296,0.0375,1.0
22,25.075,0.2,0.8804,0.28666,0.28424,-0.1304,0.0362,1.0
23,25.0,0.201,0.8802,0.28571,0.28326,-0.1299,0.0379,1.0
24,24.951,0.2,0.8806,0.28467,0.28222,-0.1295,0.0384,1.0
25,25.055,0.199,0.8799,0.28653,0.28408,-0.1302,0.0373,1.0
26,25.075,0.2,0.8802,0.2868,0.28436,-0.1304,0.0366,1.0
27,25.005,0.2,0.8799,0.28577,0.28333,-0.13,0.0373,1.0
28,25.049,0.2,0.8801,0.28649,0.28404,-0.1302,0.0376,1.0
29,24.983,0.199,0.8798,0.28537,0.28293,-0.1299,0.0373,1.0
30,25.046,0.2,0.8803,0.28633,0.28388,-0.1301,0.038,1.0
31,25.08,0.2,0.8801,0.28691,0.28447,-0.1304,0.0367,1.0
32,25.034,0.201,0.8803,0.28614,0.28372,-0.1302,0.0365,1.0
33,25.004,0.2,0.88,0.28574,0.28331,-0.13,0.037,1.0
34,24.967,0.201,0.8815,0.28471,0.28225,-0.1294,0.0387,1.0
35,24.995,0.2,0.8799,0.28561,0.28317,-0.13,0.0374,1.0
36,24.978,0.199,0.8799,0.28521,0.28279,-0.1299,0.0368,1.0
37,24.944,0.201,0.8799,0.28485,0.28242,-0.1297,0.0373,1.0
38,25.071,0.201,0.8802,0.28688,0.28444,-0.1304,0.0372,1.0
39,25.014,0.199,0.8802,0.28576,0.28331,-0.1299,0.0381,1.0
40,24.954,0.2,0.8799,0.28495,0.28252,-0.1297,0.0374,1.0
41,25.053,0.201,0.8806,0.28629,0.28388,-0.1303,0.0361,1.0
42,25.015,0.2,0.8802,0.2858,0.28338,-0.1301,0.0365,1.0
43,24.931,0.2,0.8801,0.2845,0.28206,-0.1295,0.038,1.0
44,25.07,0.199,0.8802,0.28659,0.28417,-0.1303,0.0364,1.0
45,24.984,0.199,0.8799,0.2853,0.28288,-0.1299,0.0367,1.0
46,24.976,0.199,0.8799,0.28517,0.28276,-0.1299,0.0367,1.0
47,25.017,0.2,0.8802,0.28577,0.28335,-0.1301,0.0364,1.0
