,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
0,18.943,0.2,1.529,0.14188,0.13627,-0.0991,0.0285,1.0
1,18.943,0.201,1.5289,0.14194,0.13634,-0.099,0.0287,1.0
2,19.015,0.2,1.5315,0.14223,0.1366,-0.0989,0.0282,1.0
3,18.923,0.2,1.5286,0.14168,0.13608,-0.099,0.0288,1.0
4,19.025,0.2,1.5317,0.14231,0.13669,-0.0989,0.0282,1.0
5,18.923,0.2,1.5286,0.14165,0.13606,-0.0989,0.0288,1.0
6,19.074,0.201,1.5358,0.1419,0.13625,-0.0982,0.0277,1.0
7,18.924,0.2,1.5285,0.14168,0.13607,-0.0989,0.0288,1.0
8,19.057,0.2,1.5343,0.14205,0.1364,-0.0986,0.0279,1.0
9,19.074,0.199,1.5334,0.14245,0.13682,-0.0987,0.0282,1.0
10,18.983,0.2,1.5301,0.14211,0.13651,-0.099,0.0285,1.0
11,18.942,0.2,1.5289,0.14183,0.13623,-0.099,0.0288,1.0
12,18.977,0.2,1.5303,0.14205,0.13644,-0.0991,0.0283,1.0
13,19.018,0.2,1.5321,0.14212,0.13649,-0.0989,0.0281,1.0
14,18.997,0.199,1.5307,0.14211,0.13649,-0.099,0.0283,1.0
