,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
0,11.03,0.201,1.2097,0.03147,0.02403,-0.008,0.0488,1.0
1,10.962,0.199,1.2079,0.03089,0.02346,-0.0087,0.0492,1.0
2,10.926,0.2,1.2061,0.0308,0.02337,-0.0088,0.0498,1.0
3,10.959,0.199,1.2073,0.03097,0.02354,-0.0086,0.0496,1.0
4,11.006,0.2,1.2091,0.03123,0.0238,-0.0083,0.0489,1.0
5,10.985,0.201,1.2083,0.03116,0.02372,-0.0084,0.0492,1.0
6,11.03,0.2,1.2097,0.03147,0.02403,-0.0081,0.049,1.0
7,10.98,0.201,1.2082,0.03111,0.02368,-0.0084,0.0492,1.0
8,11.018,0.201,1.2094,0.03136,0.02393,-0.0081,0.0488,1.0
9,11.043,0.199,1.2103,0.03148,0.02404,-0.0081,0.0486,1.0
10,10.999,0.201,1.2088,0.03124,0.02381,-0.0083,0.049,1.0
11,11.069,0.2,1.211,0.03173,0.02428,-0.0078,0.0484,1.0
12,11.025,0.201,1.2094,0.03149,0.02405,-0.008,0.0491,1.0
13,10.926,0.2,1.206,0.03082,0.02338,-0.0088,0.0498,1.0
14,11.018,0.201,1.2093,0.0314,0.02396,-0.0081,0.049,1.0
