,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
0,10.073,0.2,1.1708,0.02626,0.01863,-0.0154,0.0587,1.0
1,10.065,0.2,1.1707,0.02619,0.01857,-0.0155,0.0587,1.0
2,9.958,0.2,1.1668,0.02561,0.01799,-0.0166,0.0598,1.0
3,9.989,0.201,1.1686,0.02572,0.01811,-0.0163,0.0591,1.0
4,9.988,0.2,1.1673,0.02585,0.01822,-0.0162,0.0598,1.0
5,9.945,0.199,1.1662,0.02554,0.01792,-0.0167,0.06,1.0
6,10.031,0.2,1.1694,0.02601,0.01839,-0.0159,0.0591,1.0
7,9.971,0.2,1.1668,0.02574,0.01811,-0.0164,0.0598,1.0
8,10.024,0.2,1.169,0.026,0.01837,-0.0159,0.0592,1.0
9,9.925,0.201,1.1656,0.02545,0.01784,-0.0168,0.06,1.0
10,10.035,0.2,1.1706,0.02591,0.0183,-0.016,0.0586,1.0
11,10.013,0.201,1.1689,0.02591,0.0183,-0.016,0.0591,1.0
12,9.982,0.201,1.1674,0.0258,0.01818,-0.0162,0.0596,1.0
13,9.963,0.2,1.1674,0.02559,0.01798,-0.0166,0.0595,1.0
14,9.933,0.201,1.1659,0.0255,0.01788,-0.0167,0.06,1.0
