,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
0,19.996,0.199,1.5996,0.16976,0.16422,-0.1401,0.027,1.0
1,19.957,0.2,1.5984,0.16968,0.16415,-0.1403,0.0269,1.0
2,19.922,0.2,1.5975,0.16939,0.16386,-0.1402,0.0271,1.0
3,19.94,0.2,1.598,0.16948,0.16395,-0.1402,0.0271,1.0
4,19.999,0.199,1.5995,0.16983,0.16429,-0.1402,0.0269,1.0
5,20.04,0.201,1.6005,0.17047,0.16495,-0.1405,0.0265,1.0
6,20.036,0.2,1.6005,0.17024,0.16471,-0.1403,0.0266,1.0
7,20.024,0.2,1.6005,0.17002,0.16449,-0.1402,0.0269,1.0
8,20.018,0.2,1.6001,0.17007,0.16454,-0.1403,0.0268,1.0
9,20.018,0.201,1.6001,0.1702,0.16468,-0.1404,0.0267,1.0
10,20.071,0.199,1.6016,0.17038,0.16485,-0.1403,0.0265,1.0
11,20.066,0.2,1.6012,0.17055,0.16503,-0.1405,0.0264,1.0
12,20.078,0.199,1.6017,0.17044,0.1649,-0.1403,0.0265,1.0
13,19.941,0.201,1.5983,0.16946,0.16392,-0.1401,0.0272,1.0
14,19.949,0.2,1.5981,0.16963,0.1641,-0.1403,0.027,1.0
