,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
0,11.962,0.2,1.9979,0.03239,0.02664,-0.1681,0.4053,1.0
1,11.999,0.2,1.997,0.03276,0.02702,-0.1675,0.4051,1.0
2,11.936,0.2,1.9945,0.03261,0.02689,-0.1681,0.4074,1.0
3,12.075,0.2,1.9888,0.0335,0.02788,-0.1656,0.4018,1.0
4,11.976,0.201,1.9978,0.03267,0.02691,-0.1679,0.4059,1.0
5,11.946,0.2,1.9965,0.03247,0.02673,-0.1682,0.4065,1.0
6,11.961,0.201,1.9985,0.03246,0.0267,-0.1681,0.4057,1.0
7,11.942,0.2,1.9953,0.03256,0.02683,-0.1681,0.4069,1.0
8,12.032,0.2,1.9936,0.03311,0.02741,-0.1667,0.404,1.0
9,12.004,0.201,1.9965,0.03286,0.02713,-0.1673,0.4049,1.0
10,12.055,0.201,1.9903,0.03337,0.02773,-0.166,0.4026,1.0
11,11.933,0.2,1.9952,0.03249,0.02675,-0.1682,0.407,1.0
12,11.941,0.199,1.9943,0.03264,0.02691,-0.1681,0.4075,1.0
13,12.036,0.199,1.9922,0.03309,0.02742,-0.1665,0.4034,1.0
14,12.04,0.199,1.9934,0.03314,0.02745,-0.1666,0.404,1.0
