,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
0,10.067,0.201,1.9789,0.02664,0.02026,-0.197,0.4571,1.0
1,10.018,0.2,1.9745,0.02664,0.02027,-0.1973,0.4586,1.0
2,10.006,0.199,1.9734,0.02664,0.02026,-0.1974,0.4591,1.0
3,9.923,0.199,1.9706,0.02669,0.02031,-0.1987,0.4618,1.0
4,10.019,0.201,1.9763,0.0264,0.02003,-0.1974,0.4575,1.0
5,10.046,0.2,1.978,0.02646,0.02008,-0.1973,0.4572,1.0
6,10.076,0.2,1.9795,0.02662,0.02024,-0.197,0.457,1.0
7,10.028,0.199,1.9753,0.02656,0.02019,-0.1973,0.4581,1.0
8,10.052,0.2,1.9785,0.02646,0.02008,-0.1972,0.457,1.0
9,10.076,0.201,1.9814,0.02648,0.02008,-0.1972,0.4563,1.0
10,10.069,0.199,1.979,0.02654,0.02016,-0.1971,0.457,1.0
11,9.965,0.2,1.9716,0.02662,0.02025,-0.1979,0.4601,1.0
12,10.07,0.2,1.9806,0.02644,0.02005,-0.1972,0.4564,1.0
13,10.071,0.2,1.9787,0.02666,0.02028,-0.197,0.4572,1.0
14,9.986,0.199,1.9726,0.02653,0.02016,-0.1977,0.4592,1.0
