,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
0,4.006,0.2,0.9259,0.01184,0.00514,-0.1016,0.5554,1.0
1,4.073,0.201,0.9328,0.01183,0.00518,-0.1014,0.5517,1.0
2,4.019,0.199,0.9271,0.01184,0.00514,-0.1015,0.5548,1.0
3,4.078,0.2,0.9333,0.01189,0.00521,-0.1014,0.5526,1.0
4,3.979,0.2,0.9229,0.01177,0.00509,-0.1016,0.5554,1.0
5,4.072,0.201,0.9327,0.01183,0.00518,-0.1014,0.5518,1.0
6,3.951,0.2,0.9197,0.01173,0.00507,-0.1016,0.5563,1.0
7,3.953,0.201,0.9202,0.01172,0.00506,-0.1016,0.5558,1.0
8,4.004,0.2,0.9256,0.01179,0.00511,-0.1015,0.5545,1.0
9,4.076,0.199,0.9328,0.01187,0.0052,-0.1014,0.5524,1.0
10,3.923,0.201,0.9168,0.01171,0.00506,-0.1016,0.5571,1.0
11,3.948,0.2,0.9194,0.0117,0.00505,-0.1016,0.5559,1.0
12,3.944,0.2,0.9189,0.01175,0.00508,-0.1016,0.5569,1.0
13,3.947,0.2,0.9193,0.0117,0.00504,-0.1016,0.5559,1.0
14,3.998,0.199,0.9248,0.01178,0.0051,-0.1015,0.5549,1.0
