,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
0,24.985,0.199,0.7768,0.27743,0.27472,-0.1001,0.0297,1.0
1,25.034,0.2,0.7779,0.2779,0.27519,-0.1002,0.0295,1.0
2,25.052,0.199,0.777,0.27851,0.27578,-0.1005,0.0297,1.0
3,25.021,0.199,0.7795,0.2771,0.27443,-0.0998,0.0292,1.0
4,25.066,0.199,0.7792,0.27791,0.27522,-0.1001,0.0293,1.0
5,24.924,0.201,0.7754,0.27717,0.27444,-0.1,0.0301,1.0
6,25.028,0.201,0.7783,0.27774,0.27505,-0.1001,0.0294,1.0
7,25.003,0.2,0.7785,0.27717,0.27448,-0.0999,0.0293,1.0
8,25.072,0.199,0.7795,0.27792,0.27523,-0.1001,0.0293,1.0
9,25.078,0.201,0.7784,0.27852,0.27581,-0.1004,0.0295,1.0
10,24.967,0.2,0.7758,0.27762,0.27489,-0.1002,0.03,1.0
11,24.967,0.2,0.7758,0.27766,0.27493,-0.1002,0.03,1.0
12,25.031,0.201,0.7791,0.27754,0.27486,-0.1,0.0293,1.0
13,24.948,0.199,0.7756,0.27731,0.27458,-0.1001,0.03,1.0
14,25.075,0.2,0.778,0.27855,0.27584,-0.1005,0.0295,1.0
15,24.978,0.2,0.7767,0.27744,0.27473,-0.1001,0.0297,1.0
16,25.021,0.199,0.7789,0.27727,0.27458,-0.0999,0.0293,1.0
17,25.036,0.2,0.778,0.2779,0.27519,-0.1002,0.0295,1.0
18,25.065,0.199,0.7787,0.27806,0.27536,-0.1002,0.0294,1.0
19,25.006,0.201,0.7765,0.27809,0.27536,-0.1004,0.0299,1.0
20,24.981,0.2,0.7777,0.27709,0.27439,-0.0999,0.0295,1.0
21,25.014,0.2,0.7774,0.27775,0.27505,-0.1002,0.0296,1.0
22,24.998,0.201,0.7788,0.27708,0.27439,-0.0998,0.0293,1.0
23,25.027,0.2,0.7783,0.27763,0.27494,-0.1001,0.0294,1.0
24,24.949,0.2,0.7765,0.27698,0.27427,-0.1,0.0297,1.0
25,25.047,0.199,0.7789,0.27769,0.275,-0.1,0.0293,1.0
26,24.982,0.201,0.7762,0.2778,0.27507,-0.1003,0.0299,1.0
