,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
0,9.931,0.199,1.369,0.02353,0.01616,-0.0629,0.1304,1.0
1,10.019,0.2,1.3691,0.02417,0.01675,-0.0617,0.1222,1.0
2,10.068,0.2,1.3688,0.02457,0.01712,-0.061,0.1197,1.0
3,10.066,0.2,1.3692,0.0245,0.01707,-0.0611,0.1186,1.0
4,9.993,0.199,1.3681,0.02406,0.01663,-0.062,0.1269,1.0
5,10.011,0.201,1.3675,0.02429,0.01685,-0.0615,0.1262,1.0
6,10.037,0.199,1.3685,0.02435,0.01691,-0.0614,0.1229,1.0
7,10.035,0.2,1.3687,0.02433,0.0169,-0.0615,0.1221,1.0
8,9.922,0.2,1.3682,0.02361,0.01622,-0.0628,0.1348,1.0
9,10.036,0.201,1.3686,0.02437,0.01694,-0.0614,0.122,1.0
10,10.01,0.199,1.3677,0.02423,0.01678,-0.0617,0.1267,1.0
11,10.049,0.199,1.3695,0.02432,0.0169,-0.0615,0.1194,1.0
12,10.049,0.2,1.3695,0.02435,0.01692,-0.0614,0.1191,1.0
13,10.06,0.199,1.369,0.02446,0.01703,-0.0612,0.1201,1.0
14,10.031,0.199,1.3691,0.02424,0.01681,-0.0616,0.1218,1.0
15,10.033,0.199,1.3691,0.02426,0.01683,-0.0616,0.1217,1.0
16,10.048,0.2,1.3684,0.02446,0.01702,-0.0612,0.1222,1.0
17,10.01,0.199,1.369,0.02409,0.01667,-0.0619,0.1233,1.0
18,10.067,0.201,1.3685,0.02462,0.01717,-0.0609,0.1205,1.0
19,9.965,0.201,1.3684,0.02387,0.01647,-0.0623,0.128,1.0
20,9.993,0.2,1.3685,0.02402,0.01661,-0.062,0.125,1.0
21,10.046,0.2,1.3692,0.02435,0.01693,-0.0614,0.1201,1.0
22,10.001,0.2,1.3685,0.02409,0.01667,-0.0619,0.1247,1.0
23,10.036,0.201,1.3688,0.02434,0.01692,-0.0614,0.1215,1.0
24,9.957,0.199,1.3684,0.02381,0.01641,-0.0624,0.1311,1.0
25,9.933,0.2,1.3688,0.0236,0.01622,-0.0628,0.1309,1.0
26,9.944,0.199,1.3683,0.02373,0.01634,-0.0626,0.1328,1.0
27,10.057,0.2,1.369,0.02446,0.01703,-0.0612,0.1199,1.0
28,10.008,0.199,1.3679,0.02418,0.01674,-0.0618,0.1257,1.0
29,10.015,0.2,1.368,0.02425,0.01681,-0.0616,0.125,1.0
30,10.017,0.199,1.369,0.02414,0.01672,-0.0618,0.1229,1.0
31,10.06,0.2,1.369,0.02448,0.01705,-0.0612,0.1196,1.0
32,9.998,0.2,1.3679,0.02414,0.01671,-0.0618,0.1267,1.0
33,10.052,0.2,1.3682,0.02451,0.01707,-0.0612,0.1225,1.0
34,10.075,0.199,1.3682,0.02466,0.01721,-0.0609,0.1212,1.0
35,10.034,0.199,1.3688,0.02429,0.01686,-0.0615,0.1224,1.0
36,10.077,0.2,1.3693,0.02457,0.01713,-0.061,0.1175,1.0
37,10.001,0.2,1.3688,0.02405,0.01664,-0.0619,0.1239,1.0
38,10.062,0.2,1.3695,0.02444,0.01701,-0.0612,0.1181,1.0
39,9.978,0.201,1.3681,0.02399,0.01658,-0.0621,0.1275,1.0
