,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
0,20.07,0.2,0.899,0.24973,0.24621,-0.0844,0.0364,1.0
1,20.069,0.2,0.8969,0.25022,0.2467,-0.0857,0.0359,1.0
2,19.922,0.199,0.9065,0.24667,0.24316,-0.0779,0.0369,1.0
3,19.955,0.199,0.9041,0.24748,0.24398,-0.0796,0.0368,1.0
4,19.954,0.201,0.9033,0.24693,0.24338,-0.0801,0.037,1.0
5,20.041,0.2,0.909,0.24888,0.24535,-0.0795,0.0368,1.0
6,20.033,0.201,0.9065,0.24884,0.24532,-0.0804,0.0368,1.0
7,20.002,0.201,0.9093,0.24824,0.24471,-0.0786,0.0369,1.0
8,19.982,0.199,0.9042,0.24791,0.24441,-0.0801,0.0368,1.0
9,20.001,0.2,0.9093,0.24815,0.24463,-0.0785,0.0369,1.0
10,19.951,0.199,0.9067,0.24706,0.24354,-0.0785,0.0369,1.0
11,19.999,0.199,0.9091,0.24809,0.24456,-0.0785,0.0369,1.0
12,19.989,0.2,0.9058,0.24752,0.24398,-0.0798,0.037,1.0
13,20.022,0.199,0.9009,0.24864,0.24513,-0.0822,0.0366,1.0
14,19.927,0.2,0.9045,0.24704,0.24354,-0.0789,0.0368,1.0
15,20.078,0.199,0.9108,0.24943,0.24588,-0.0795,0.0368,1.0
16,20.071,0.2,0.9104,0.24937,0.24583,-0.0795,0.0368,1.0
17,19.946,0.201,0.9037,0.24682,0.24328,-0.0798,0.037,1.0
18,20.054,0.2,0.9015,0.24919,0.24567,-0.0828,0.0366,1.0
19,20.071,0.201,0.9105,0.24942,0.24588,-0.0796,0.0368,1.0
20,19.993,0.201,0.9087,0.2481,0.24458,-0.0787,0.0369,1.0
21,20.024,0.199,0.9085,0.24823,0.2447,-0.0793,0.0369,1.0
22,19.996,0.201,0.9,0.24834,0.24483,-0.0822,0.0366,1.0
23,20.039,0.2,0.9101,0.24872,0.24519,-0.079,0.0369,1.0
24,20.033,0.2,0.9089,0.24874,0.24521,-0.0793,0.0368,1.0
25,19.973,0.201,0.9084,0.24767,0.24416,-0.0784,0.0369,1.0
26,19.967,0.2,0.9083,0.2476,0.24408,-0.0782,0.0369,1.0
27,19.941,0.2,0.9033,0.24731,0.24382,-0.0797,0.0368,1.0
28,19.995,0.201,0.9092,0.24807,0.24455,-0.0785,0.0369,1.0
29,20.04,0.2,0.9079,0.24889,0.24536,-0.0799,0.0368,1.0
30,20.055,0.201,0.8999,0.24939,0.24587,-0.0836,0.0365,1.0
31,19.998,0.2,0.9079,0.24815,0.24463,-0.079,0.0368,1.0
32,20.014,0.2,0.9078,0.24846,0.24494,-0.0794,0.0368,1.0
33,19.981,0.201,0.9086,0.24781,0.24429,-0.0785,0.0369,1.0
34,20.04,0.2,0.9077,0.24889,0.24536,-0.08,0.0368,1.0
35,19.979,0.199,0.9051,0.24729,0.24374,-0.0798,0.037,1.0
