,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
29,10.002,0.2,1.0976,0.02705,0.01958,0.0024,0.0495,1.0
30,9.923,0.2,1.0926,0.02662,0.01912,0.0018,0.05,1.0
31,10.006,0.2,1.0982,0.02691,0.01947,0.0024,0.0492,1.0
32,9.936,0.199,1.0927,0.02699,0.01942,0.0019,0.0504,1.0
33,10.078,0.199,1.102,0.02752,0.02007,0.0029,0.0492,1.0
34,9.987,0.201,1.0971,0.02682,0.01938,0.0023,0.0492,1.0
35,9.99,0.199,1.0969,0.02692,0.01945,0.0022,0.0495,1.0
36,10.076,0.201,1.1027,0.02721,0.01983,0.0029,0.0485,1.0
37,9.945,0.2,1.0935,0.02693,0.01939,0.002,0.0501,1.0
38,10.057,0.201,1.1007,0.02752,0.02004,0.0028,0.0494,1.0
39,9.927,0.199,1.0927,0.02665,0.01914,0.0018,0.05,1.0
40,9.975,0.201,1.0962,0.02681,0.01936,0.0022,0.0494,1.0
41,9.947,0.199,1.0933,0.02705,0.01948,0.002,0.0503,1.0
42,10.067,0.201,1.1017,0.02737,0.01994,0.0029,0.049,1.0
43,10.016,0.2,1.0983,0.02718,0.0197,0.0025,0.0495,1.0
44,10.023,0.199,1.099,0.02705,0.0196,0.0024,0.0492,1.0
45,9.958,0.2,1.0951,0.02672,0.01925,0.002,0.0496,1.0
46,9.953,0.2,1.0946,0.02675,0.01927,0.002,0.0497,1.0
47,9.938,0.201,1.0933,0.02684,0.01932,0.002,0.05,1.0
48,10.071,0.201,1.102,0.02736,0.01994,0.0029,0.0489,1.0
49,9.983,0.199,1.0967,0.02677,0.01932,0.0021,0.0493,1.0
50,9.943,0.2,1.0934,0.02692,0.01938,0.002,0.0502,1.0
51,9.95,0.199,1.0941,0.02681,0.0193,0.0019,0.0499,1.0
52,9.931,0.2,1.0935,0.02654,0.01907,0.0018,0.0497,1.0
53,10.003,0.201,1.0978,0.02702,0.01957,0.0024,0.0494,1.0
54,9.953,0.201,1.0945,0.02683,0.01934,0.0021,0.0498,1.0
55,9.921,0.199,1.0915,0.02703,0.01942,0.0018,0.0506,1.0
56,9.936,0.199,1.0934,0.02667,0.01916,0.0018,0.0499,1.0
57,10.076,0.2,1.1018,0.02762,0.02015,0.0029,0.0494,1.0
58,10.012,0.201,1.0988,0.02692,0.0195,0.0024,0.049,1.0
59,10.007,0.201,1.0977,0.0272,0.01971,0.0025,0.0496,1.0
60,10.061,0.199,1.1009,0.02746,0.01998,0.0028,0.0494,1.0
61,10.051,0.199,1.1009,0.02714,0.01972,0.0026,0.0489,1.0
62,9.986,0.2,1.096,0.02721,0.01968,0.0023,0.05,1.0
63,10.012,0.199,1.0975,0.02736,0.01983,0.0024,0.05,1.0
64,10.072,0.2,1.1015,0.02763,0.02015,0.0029,0.0495,1.0
65,9.997,0.201,1.0978,0.02684,0.01941,0.0023,0.0491,1.0
66,9.982,0.2,1.0958,0.02717,0.01964,0.0023,0.05,1.0
67,10.032,0.2,1.0996,0.02716,0.01971,0.0026,0.0492,1.0
68,10.006,0.201,1.0973,0.02734,0.01982,0.0025,0.0499,1.0
69,9.999,0.199,1.0979,0.0268,0.01937,0.0022,0.0491,1.0
70,9.993,0.2,1.0966,0.0272,0.01968,0.0023,0.0499,1.0
71,9.923,0.201,1.0927,0.02662,0.01912,0.0018,0.0499,1.0
72,10.079,0.199,1.1024,0.0274,0.01996,0.0029,0.049,1.0
73,10.043,0.2,1.1004,0.02715,0.01972,0.0026,0.049,1.0
74,9.952,0.201,1.0944,0.02683,0.01933,0.0021,0.0498,1.0
75,9.924,0.201,1.092,0.02702,0.01943,0.0019,0.0505,1.0
76,9.961,0.2,1.0954,0.02669,0.01923,0.002,0.0495,1.0
77,9.942,0.199,1.0929,0.02709,0.0195,0.0019,0.0505,1.0
78,9.947,0.201,1.0942,0.02678,0.01928,0.002,0.0498,1.0
79,10.003,0.199,1.0978,0.02694,0.01948,0.0023,0.0493,1.0
80,9.96,0.199,1.0952,0.02669,0.01922,0.002,0.0496,1.0
81,10.011,0.201,1.0986,0.02697,0.01953,0.0025,0.0491,1.0
82,9.977,0.201,1.096,0.02696,0.01948,0.0022,0.0497,1.0
83,9.945,0.2,1.0936,0.02691,0.01938,0.002,0.0501,1.0
84,9.954,0.201,1.0947,0.02679,0.01931,0.0021,0.0497,1.0
85,10.029,0.199,1.0993,0.02711,0.01966,0.0025,0.0492,1.0
86,10.057,0.201,1.1011,0.02732,0.01988,0.0028,0.0491,1.0
87,10.036,0.2,1.1003,0.02698,0.01957,0.0026,0.0488,1.0
88,10.02,0.2,1.0992,0.02692,0.0195,0.0024,0.049,1.0
89,9.938,0.2,1.0932,0.02684,0.01931,0.0019,0.0501,1.0
90,10.05,0.199,1.1006,0.02723,0.01978,0.0026,0.0491,1.0
91,9.922,0.199,1.0917,0.02694,0.01935,0.0018,0.0505,1.0
92,9.974,0.2,1.0955,0.02701,0.0195,0.0022,0.0499,1.0
93,9.929,0.199,1.0921,0.027,0.01941,0.0018,0.0505,1.0
94,10.008,0.201,1.0981,0.02706,0.01961,0.0025,0.0494,1.0
95,9.956,0.2,1.0942,0.027,0.01946,0.0021,0.0501,1.0
96,10.019,0.201,1.0987,0.02714,0.01969,0.0025,0.0493,1.0
97,10.006,0.2,1.0979,0.02705,0.01958,0.0024,0.0494,1.0
98,10.02,0.2,1.0981,0.02741,0.01989,0.0025,0.0499,1.0
99,9.955,0.201,1.0946,0.02684,0.01934,0.0021,0.0498,1.0
