,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
40,25.071,0.201,0.6595,0.26828,0.26533,-0.0682,0.0238,1.0
41,25.073,0.201,0.6596,0.26824,0.26531,-0.0682,0.0237,1.0
42,24.969,0.2,0.6581,0.26699,0.26406,-0.0676,0.0239,1.0
43,24.983,0.2,0.658,0.2673,0.26433,-0.0677,0.0244,1.0
44,25.07,0.199,0.6595,0.2681,0.26518,-0.0681,0.0236,1.0
45,25.059,0.2,0.6594,0.26802,0.26509,-0.0681,0.0237,1.0
46,25.075,0.201,0.66,0.26805,0.26515,-0.0681,0.0233,1.0
47,25.048,0.2,0.6591,0.26798,0.26504,-0.068,0.0239,1.0
48,25.016,0.2,0.6589,0.26749,0.26456,-0.0679,0.0236,1.0
49,24.995,0.2,0.6583,0.26738,0.26443,-0.0678,0.0241,1.0
50,25.001,0.2,0.6586,0.26734,0.26441,-0.0678,0.0237,1.0
51,25.0,0.2,0.6584,0.2674,0.26446,-0.0678,0.024,1.0
52,25.023,0.201,0.659,0.26761,0.26468,-0.0679,0.0237,1.0
53,25.012,0.2,0.6588,0.26744,0.26452,-0.0678,0.0237,1.0
54,25.049,0.199,0.6592,0.26788,0.26495,-0.068,0.0237,1.0
55,25.076,0.199,0.6597,0.26808,0.26516,-0.0681,0.0234,1.0
56,25.048,0.2,0.6593,0.26786,0.26494,-0.068,0.0236,1.0
57,24.968,0.2,0.6582,0.26694,0.26401,-0.0676,0.0238,1.0
58,25.061,0.201,0.6595,0.26808,0.26515,-0.0681,0.0236,1.0
59,25.023,0.2,0.6592,0.26745,0.26454,-0.0679,0.0234,1.0
60,24.945,0.199,0.6578,0.26661,0.26369,-0.0675,0.0238,1.0
61,25.065,0.201,0.6592,0.26829,0.26533,-0.0681,0.0241,1.0
62,25.027,0.201,0.6589,0.26776,0.26482,-0.0679,0.0239,1.0
63,25.061,0.2,0.6595,0.26799,0.26507,-0.0681,0.0235,1.0
64,24.998,0.2,0.6584,0.26741,0.26446,-0.0678,0.0241,1.0
65,24.96,0.199,0.6577,0.26697,0.26402,-0.0676,0.0244,1.0
66,25.033,0.201,0.6591,0.26773,0.26481,-0.068,0.0236,1.0
67,24.932,0.199,0.6573,0.26664,0.26368,-0.0674,0.0245,1.0
68,25.071,0.199,0.6592,0.26828,0.26533,-0.0681,0.024,1.0
69,25.056,0.2,0.6592,0.26805,0.26511,-0.0681,0.0238,1.0
70,25.079,0.2,0.6598,0.26818,0.26526,-0.0682,0.0235,1.0
71,25.065,0.201,0.6593,0.26825,0.2653,-0.0681,0.0239,1.0
72,25.008,0.201,0.6589,0.26738,0.26447,-0.0678,0.0236,1.0
73,25.006,0.2,0.6585,0.26745,0.26451,-0.0678,0.0239,1.0
74,24.99,0.2,0.6587,0.26709,0.26418,-0.0677,0.0235,1.0
75,25.011,0.2,0.6585,0.26758,0.26463,-0.0678,0.0241,1.0
76,25.013,0.201,0.6585,0.26769,0.26473,-0.0679,0.0243,1.0
77,24.955,0.2,0.6582,0.26667,0.26377,-0.0675,0.0236,1.0
78,24.937,0.201,0.6576,0.26672,0.26378,-0.0675,0.0243,1.0
79,25.063,0.199,0.6597,0.26787,0.26496,-0.0681,0.0233,1.0
80,24.991,0.201,0.6582,0.26742,0.26446,-0.0678,0.0243,1.0
81,24.994,0.2,0.6585,0.26724,0.26432,-0.0678,0.0237,1.0
82,24.961,0.2,0.6578,0.26698,0.26403,-0.0676,0.0242,1.0
83,25.061,0.2,0.6591,0.26819,0.26523,-0.0681,0.024,1.0
84,25.026,0.199,0.6586,0.26773,0.26477,-0.0679,0.0241,1.0
85,24.997,0.201,0.6585,0.26739,0.26445,-0.0678,0.0239,1.0
86,25.042,0.201,0.6595,0.26772,0.26481,-0.068,0.0234,1.0
87,25.065,0.2,0.6592,0.26822,0.26527,-0.0681,0.024,1.0
88,25.068,0.199,0.6594,0.26812,0.26519,-0.0681,0.0237,1.0
89,24.997,0.2,0.6585,0.26732,0.26439,-0.0678,0.0238,1.0
90,24.998,0.2,0.6587,0.26721,0.26429,-0.0678,0.0235,1.0
91,25.05,0.2,0.6596,0.26773,0.26482,-0.068,0.0233,1.0
92,24.971,0.2,0.6585,0.26685,0.26394,-0.0676,0.0235,1.0
93,25.056,0.201,0.6591,0.26817,0.26521,-0.0681,0.024,1.0
94,24.937,0.199,0.6574,0.26667,0.26372,-0.0674,0.0243,1.0
95,25.019,0.199,0.6591,0.26733,0.26442,-0.0678,0.0234,1.0
96,25.059,0.199,0.6595,0.26789,0.26497,-0.068,0.0235,1.0
97,25.007,0.199,0.6585,0.26741,0.26448,-0.0678,0.0238,1.0
98,25.035,0.201,0.6594,0.26765,0.26474,-0.068,0.0234,1.0
99,24.978,0.199,0.6582,0.26702,0.2641,-0.0677,0.0238,1.0
