,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
0,5.993,0.2,0.8031,0.01328,0.00621,-0.0233,0.2356,1.0
1,6.007,0.2,0.8042,0.01333,0.00625,-0.0232,0.2346,1.0
2,5.983,0.199,0.8021,0.01329,0.00622,-0.0234,0.2385,1.0
3,6.002,0.201,0.8036,0.01338,0.00628,-0.0232,0.2363,1.0
4,5.954,0.199,0.7999,0.01321,0.00617,-0.0236,0.242,1.0
5,5.928,0.201,0.7981,0.01318,0.00616,-0.0237,0.2457,1.0
6,5.973,0.199,0.8013,0.01328,0.00622,-0.0234,0.2403,1.0
7,5.95,0.2,0.7997,0.01321,0.00617,-0.0236,0.2423,1.0
8,5.965,0.199,0.8007,0.01325,0.0062,-0.0235,0.2409,1.0
9,5.942,0.2,0.7992,0.01317,0.00615,-0.0237,0.2427,1.0
10,5.921,0.201,0.7975,0.01317,0.00615,-0.0237,0.2469,1.0
11,5.979,0.201,0.8021,0.01328,0.00621,-0.0234,0.2378,1.0
12,6.054,0.2,0.8081,0.01343,0.00633,-0.023,0.2281,1.0
13,5.955,0.2,0.8,0.01324,0.0062,-0.0235,0.2425,1.0
14,5.989,0.199,0.8025,0.0133,0.00623,-0.0233,0.2374,1.0
