,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
0,4.017,0.2,0.6333,0.01062,0.00438,-0.0343,0.4677,1.0
1,4.038,0.201,0.6353,0.01065,0.00441,-0.0341,0.4659,1.0
2,3.951,0.201,0.6274,0.0106,0.00437,-0.0346,0.475,1.0
3,4.029,0.201,0.6345,0.01066,0.00441,-0.0342,0.4672,1.0
4,4.074,0.2,0.6383,0.01067,0.00441,-0.0339,0.4621,1.0
5,3.958,0.199,0.6278,0.0106,0.00437,-0.0345,0.4746,1.0
6,3.992,0.2,0.6311,0.0106,0.00437,-0.0344,0.4701,1.0
7,4.038,0.2,0.6352,0.01064,0.0044,-0.0341,0.4657,1.0
8,4.01,0.201,0.6328,0.01063,0.00439,-0.0343,0.4686,1.0
9,3.982,0.199,0.63,0.01059,0.00436,-0.0344,0.4712,1.0
10,4.054,0.199,0.6364,0.01063,0.00439,-0.0341,0.4635,1.0
11,4.068,0.2,0.6378,0.01066,0.00441,-0.034,0.4626,1.0
12,4.072,0.2,0.6381,0.01066,0.0044,-0.034,0.4619,1.0
13,3.969,0.2,0.629,0.01059,0.00437,-0.0345,0.4728,1.0
14,3.954,0.2,0.6275,0.01061,0.00437,-0.0345,0.475,1.0
