,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
0,15.036,0.201,0.9875,0.10651,0.10275,-0.0047,0.0353,1.0
1,14.972,0.201,1.0004,0.10278,0.09898,-0.0024,0.0349,1.0
2,15.001,0.201,1.0032,0.10273,0.09896,-0.0025,0.0343,1.0
3,15.035,0.201,0.989,0.10624,0.1025,-0.0047,0.035,1.0
4,15.041,0.2,0.9903,0.10603,0.10229,-0.0046,0.0349,1.0
5,14.936,0.2,1.0063,0.10092,0.09706,-0.001,0.035,1.0
6,14.977,0.199,1.0084,0.10117,0.09736,-0.0014,0.0344,1.0
7,14.961,0.2,1.0029,0.10201,0.09819,-0.0018,0.0349,1.0
8,14.979,0.2,0.9991,0.10308,0.09927,-0.0024,0.0351,1.0
9,15.007,0.2,0.9996,0.10352,0.09975,-0.003,0.0346,1.0
10,14.922,0.2,1.013,0.09938,0.09553,-0.0002,0.0345,1.0
11,14.972,0.199,1.0135,0.10006,0.09624,-0.0007,0.0342,1.0
12,14.955,0.201,1.0019,0.10216,0.09834,-0.0019,0.035,1.0
13,14.945,0.201,1.0082,0.10076,0.09694,-0.0011,0.0345,1.0
14,15.029,0.199,0.9991,0.10395,0.1002,-0.0033,0.0345,1.0
15,14.994,0.2,1.0003,0.10315,0.09937,-0.0027,0.0347,1.0
16,15.076,0.201,0.9801,0.10878,0.10505,-0.0062,0.0354,1.0
17,15.005,0.2,1.0036,0.10266,0.09888,-0.0025,0.0343,1.0
18,14.927,0.2,1.0075,0.10052,0.09666,-0.0007,0.035,1.0
19,14.973,0.199,1.0049,0.10179,0.09798,-0.0018,0.0347,1.0
20,14.949,0.2,1.0071,0.10099,0.09716,-0.0012,0.0347,1.0
21,15.077,0.2,0.9859,0.10763,0.10393,-0.0058,0.0347,1.0
22,14.978,0.2,1.0032,0.10227,0.09847,-0.0021,0.0346,1.0
23,14.944,0.201,1.005,0.10139,0.09756,-0.0014,0.0348,1.0
24,14.961,0.199,1.0086,0.10085,0.09702,-0.0012,0.0345,1.0
25,14.955,0.2,1.0029,0.1019,0.09806,-0.0016,0.0351,1.0
26,15.073,0.199,0.9849,0.10765,0.10393,-0.0057,0.035,1.0
27,14.984,0.2,1.01,0.10101,0.09721,-0.0014,0.0342,1.0
28,14.92,0.2,1.0106,0.09979,0.09593,-0.0004,0.0348,1.0
29,15.033,0.2,0.9961,0.10469,0.10095,-0.0038,0.0345,1.0
30,14.954,0.2,1.0082,0.10087,0.09705,-0.0012,0.0345,1.0
31,14.956,0.2,1.0083,0.10089,0.09707,-0.0012,0.0345,1.0
32,15.029,0.2,0.9911,0.10563,0.10187,-0.0043,0.0351,1.0
33,15.003,0.2,0.9976,0.10385,0.10007,-0.0031,0.0348,1.0
34,14.979,0.2,1.0071,0.10152,0.09772,-0.0017,0.0344,1.0
35,14.999,0.2,0.9997,0.10336,0.09958,-0.0029,0.0347,1.0
36,14.982,0.201,1.0014,0.10277,0.09899,-0.0025,0.0346,1.0
37,15.006,0.201,0.9937,0.10474,0.10097,-0.0037,0.035,1.0
38,14.986,0.199,1.0089,0.10122,0.09741,-0.0015,0.0343,1.0
39,15.077,0.199,0.9852,0.10769,0.10398,-0.0058,0.0349,1.0
40,14.998,0.201,0.9937,0.10452,0.1007,-0.0032,0.0354,1.0
41,15.043,0.199,0.9929,0.10547,0.10173,-0.0043,0.0347,1.0
42,14.95,0.2,1.0032,0.10175,0.09789,-0.0014,0.0352,1.0
43,15.077,0.2,0.9879,0.10719,0.1035,-0.0056,0.0345,1.0
44,15.014,0.2,0.995,0.10457,0.1008,-0.0036,0.0349,1.0
45,15.064,0.2,0.9848,0.10757,0.10385,-0.0056,0.0351,1.0
46,15.052,0.199,0.9877,0.10664,0.10288,-0.0048,0.0353,1.0
47,15.029,0.199,0.9917,0.10538,0.10158,-0.0038,0.0354,1.0
48,14.925,0.199,1.0193,0.09814,0.09427,0.0006,0.0342,1.0
49,15.005,0.2,0.9954,0.10432,0.10054,-0.0034,0.035,1.0
50,14.963,0.199,1.017,0.09921,0.09537,-0.0001,0.034,1.0
51,14.966,0.2,1.0007,0.10253,0.09869,-0.002,0.0352,1.0
52,14.923,0.2,1.0232,0.09738,0.09351,0.0011,0.034,1.0
53,15.042,0.199,0.9953,0.10497,0.10123,-0.004,0.0346,1.0
54,15.064,0.201,0.988,0.10701,0.10331,-0.0054,0.0346,1.0
55,14.964,0.2,1.0112,0.10042,0.09661,-0.0009,0.0343,1.0
56,14.981,0.199,1.0061,0.10168,0.09788,-0.0017,0.0345,1.0
57,14.981,0.201,0.9978,0.10345,0.09965,-0.0028,0.035,1.0
58,15.013,0.201,0.9954,0.10453,0.10077,-0.0037,0.0347,1.0
59,15.066,0.199,0.9868,0.10715,0.10342,-0.0054,0.0349,1.0
60,15.059,0.2,0.985,0.10742,0.10368,-0.0054,0.0352,1.0
61,15.007,0.2,0.9959,0.10426,0.10048,-0.0034,0.0349,1.0
62,15.007,0.2,0.9987,0.10369,0.09992,-0.0031,0.0346,1.0
63,15.021,0.2,0.9946,0.10478,0.10103,-0.0038,0.0348,1.0
64,15.051,0.201,0.9848,0.10731,0.10355,-0.0052,0.0355,1.0
65,14.934,0.2,1.0055,0.101,0.09713,-0.0009,0.0352,1.0
66,15.013,0.2,0.9947,0.1046,0.10083,-0.0036,0.0349,1.0
67,15.028,0.2,0.9905,0.10566,0.10186,-0.004,0.0354,1.0
68,15.057,0.199,0.9868,0.1069,0.10314,-0.0049,0.0353,1.0
69,14.964,0.199,1.0028,0.10201,0.09818,-0.0017,0.0351,1.0
70,14.944,0.2,1.0043,0.10143,0.09757,-0.0013,0.0352,1.0
71,15.074,0.199,0.9841,0.10783,0.1041,-0.0057,0.0352,1.0
72,15.004,0.201,1.0005,0.10333,0.09956,-0.0029,0.0344,1.0
73,14.928,0.2,1.0077,0.1005,0.09664,-0.0007,0.035,1.0
74,14.944,0.201,1.0049,0.1014,0.09757,-0.0014,0.0349,1.0
75,15.02,0.2,0.9918,0.10528,0.10149,-0.0039,0.0353,1.0
76,15.063,0.201,0.9843,0.10775,0.10404,-0.0058,0.0349,1.0
77,15.043,0.201,0.9886,0.10647,0.10274,-0.0049,0.0349,1.0
78,14.955,0.2,1.0163,0.09925,0.09542,-0.0002,0.0341,1.0
79,15.016,0.2,0.9926,0.10505,0.10126,-0.0037,0.0352,1.0
80,15.072,0.199,0.9919,0.10621,0.1025,-0.0049,0.0344,1.0
81,15.018,0.2,0.9995,0.10374,0.09998,-0.0032,0.0345,1.0
82,15.056,0.2,0.9922,0.10592,0.10221,-0.0047,0.0345,1.0
83,15.023,0.199,0.9998,0.1037,0.09994,-0.0031,0.0345,1.0
84,15.019,0.199,1.0029,0.103,0.09924,-0.0027,0.0343,1.0
85,15.074,0.201,0.9806,0.10867,0.10495,-0.0063,0.0353,1.0
86,15.078,0.2,0.9818,0.10835,0.1046,-0.0058,0.0355,1.0
87,15.049,0.2,0.9906,0.10612,0.10239,-0.0048,0.0347,1.0
88,15.001,0.199,0.9983,0.10359,0.0998,-0.0029,0.0349,1.0
89,14.987,0.2,0.9973,0.10357,0.09975,-0.0027,0.0353,1.0
90,14.932,0.199,1.008,0.10045,0.09659,-0.0007,0.035,1.0
91,15.02,0.2,0.9963,0.10443,0.10067,-0.0036,0.0347,1.0
92,14.99,0.201,1.0067,0.10184,0.09805,-0.0019,0.0342,1.0
93,15.079,0.199,0.9831,0.10813,0.10441,-0.0059,0.0352,1.0
94,14.986,0.201,0.9966,0.10377,0.09997,-0.003,0.0351,1.0
95,15.053,0.2,0.9894,0.10644,0.10272,-0.005,0.0348,1.0
96,14.999,0.2,1.0013,0.10302,0.09925,-0.0027,0.0345,1.0
97,14.977,0.199,1.0018,0.10246,0.09865,-0.0021,0.035,1.0
98,14.937,0.201,1.007,0.10087,0.09704,-0.0011,0.0347,1.0
99,15.074,0.201,0.9807,0.10866,0.10495,-0.0063,0.0352,1.0
