,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
0,3.068,0.201,1.2437,0.01436,0.00709,-0.1975,0.5619,1.0
1,3.078,0.199,1.2441,0.01433,0.00708,-0.1974,0.5616,1.0
2,3.024,0.2,1.2396,0.01435,0.00705,-0.1977,0.5633,1.0
3,2.962,0.2,1.2328,0.01425,0.00697,-0.1977,0.564,1.0
4,3.046,0.2,1.2413,0.01432,0.00706,-0.1976,0.5623,1.0
5,3.007,0.2,1.2372,0.01425,0.007,-0.1976,0.5626,1.0
6,2.987,0.2,1.2355,0.01431,0.00702,-0.1977,0.564,1.0
7,3.015,0.2,1.2387,0.01434,0.00704,-0.1977,0.5635,1.0
8,2.954,0.2,1.2315,0.01426,0.00699,-0.1977,0.5645,1.0
9,3.002,0.201,1.2374,0.01431,0.00702,-0.1977,0.5633,1.0
10,3.073,0.201,1.2444,0.01439,0.00711,-0.1976,0.5621,1.0
11,3.061,0.2,1.2426,0.01432,0.00707,-0.1975,0.5618,1.0
12,3.036,0.201,1.2403,0.0143,0.00704,-0.1976,0.5622,1.0
