,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
0,17.036,0.201,1.5368,0.12957,0.12358,-0.1161,0.0465,1.0
1,16.979,0.2,1.5381,0.12856,0.12257,-0.116,0.0469,1.0
2,16.972,0.201,1.5373,0.12863,0.12262,-0.116,0.0474,1.0
3,16.987,0.2,1.5372,0.12877,0.12276,-0.116,0.0472,1.0
4,17.07,0.199,1.5366,0.12989,0.1239,-0.1161,0.0462,1.0
5,17.068,0.199,1.5368,0.12984,0.12386,-0.1162,0.0461,1.0
6,17.068,0.2,1.5371,0.1299,0.12392,-0.1162,0.0459,1.0
7,16.959,0.199,1.5383,0.12818,0.12217,-0.116,0.0473,1.0
8,16.992,0.2,1.5381,0.12874,0.12275,-0.1161,0.0467,1.0
9,17.04,0.2,1.5376,0.12946,0.12348,-0.1162,0.0461,1.0
10,16.987,0.201,1.5378,0.12879,0.12279,-0.1161,0.0469,1.0
11,16.98,0.199,1.5385,0.12845,0.12245,-0.116,0.0468,1.0
12,17.043,0.2,1.5365,0.12962,0.12362,-0.1161,0.0466,1.0
13,17.037,0.2,1.5364,0.12954,0.12354,-0.1161,0.0468,1.0
14,17.026,0.199,1.5368,0.12927,0.12326,-0.116,0.0469,1.0
