,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
0,19.95,0.201,1.5767,0.16022,0.15484,-0.1207,0.0256,1.0
1,19.962,0.2,1.578,0.15967,0.15426,-0.12,0.0261,1.0
2,20.031,0.2,1.5796,0.16032,0.15494,-0.1203,0.0258,1.0
3,19.978,0.201,1.5785,0.15987,0.15447,-0.1201,0.0261,1.0
4,19.999,0.2,1.5783,0.16029,0.15491,-0.1205,0.0257,1.0
5,20.012,0.2,1.5785,0.16046,0.15509,-0.1206,0.0256,1.0
6,19.963,0.201,1.578,0.1598,0.1544,-0.1201,0.0261,1.0
7,20.044,0.2,1.58,0.16038,0.15499,-0.1202,0.0258,1.0
8,20.072,0.2,1.5807,0.16059,0.15521,-0.1202,0.0258,1.0
9,20.061,0.2,1.5802,0.16064,0.15527,-0.1204,0.0257,1.0
10,19.954,0.2,1.5775,0.15979,0.15439,-0.1203,0.026,1.0
11,19.98,0.201,1.5782,0.16005,0.15466,-0.1203,0.0259,1.0
12,19.975,0.199,1.5784,0.15964,0.15423,-0.12,0.0261,1.0
13,19.986,0.2,1.5782,0.16004,0.15465,-0.1203,0.0259,1.0
14,19.949,0.2,1.5769,0.16,0.1546,-0.1206,0.0257,1.0
15,20.072,0.199,1.58,0.16087,0.1555,-0.1207,0.0254,1.0
16,19.972,0.2,1.5778,0.16,0.1546,-0.1204,0.0259,1.0
17,20.019,0.2,1.5783,0.16067,0.15529,-0.1208,0.0254,1.0
18,19.928,0.2,1.5772,0.15941,0.15399,-0.12,0.0262,1.0
19,20.016,0.199,1.5791,0.16014,0.15475,-0.1202,0.0258,1.0
20,19.967,0.199,1.5779,0.15972,0.15432,-0.1201,0.026,1.0
21,19.962,0.201,1.5771,0.1602,0.15482,-0.1206,0.0257,1.0
22,19.999,0.201,1.578,0.16057,0.1552,-0.1208,0.0255,1.0
23,20.025,0.201,1.5788,0.16069,0.15532,-0.1207,0.0255,1.0
24,20.0,0.2,1.5782,0.16037,0.15498,-0.1206,0.0256,1.0
25,20.003,0.2,1.5781,0.16048,0.1551,-0.1207,0.0255,1.0
26,19.994,0.2,1.5776,0.16053,0.15515,-0.1208,0.0254,1.0
27,20.055,0.2,1.5799,0.16068,0.15531,-0.1205,0.0256,1.0
28,20.071,0.2,1.5797,0.16112,0.15576,-0.1209,0.0252,1.0
29,19.998,0.201,1.5789,0.16009,0.1547,-0.1202,0.026,1.0
30,20.003,0.2,1.5784,0.16033,0.15495,-0.1205,0.0257,1.0
31,19.954,0.201,1.5773,0.15995,0.15456,-0.1204,0.0259,1.0
32,19.942,0.2,1.5765,0.16005,0.15467,-0.1207,0.0256,1.0
33,20.017,0.2,1.5788,0.16039,0.15501,-0.1205,0.0257,1.0
34,19.923,0.2,1.5771,0.15935,0.15393,-0.12,0.0263,1.0
35,20.046,0.2,1.5793,0.16079,0.15542,-0.1207,0.0254,1.0
36,20.048,0.199,1.5799,0.16041,0.15503,-0.1203,0.0257,1.0
37,20.031,0.199,1.5789,0.16055,0.15517,-0.1206,0.0255,1.0
38,20.019,0.201,1.5791,0.1604,0.15502,-0.1204,0.0258,1.0
39,20.002,0.2,1.5791,0.15997,0.15457,-0.1201,0.026,1.0
40,20.014,0.199,1.5788,0.16024,0.15485,-0.1204,0.0257,1.0
41,19.953,0.2,1.5768,0.16015,0.15476,-0.1207,0.0256,1.0
42,19.982,0.2,1.5781,0.16006,0.15467,-0.1203,0.0258,1.0
43,19.949,0.199,1.5773,0.15968,0.15428,-0.1203,0.026,1.0
