,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
0,5.967,0.199,1.5521,0.018,0.01057,-0.1953,0.5167,1.0
1,6.026,0.201,1.561,0.0181,0.01066,-0.1956,0.5156,1.0
2,6.002,0.2,1.5569,0.01807,0.01063,-0.1954,0.5162,1.0
3,5.966,0.199,1.5524,0.01797,0.01055,-0.1953,0.5165,1.0
4,6.043,0.2,1.5616,0.01804,0.01063,-0.1954,0.5148,1.0
5,5.922,0.2,1.548,0.01785,0.01044,-0.1953,0.5165,1.0
6,5.928,0.201,1.5493,0.01786,0.01045,-0.1954,0.5163,1.0
7,5.991,0.2,1.5574,0.01796,0.01052,-0.1957,0.5154,1.0
8,5.992,0.201,1.5564,0.01804,0.01061,-0.1955,0.5161,1.0
9,6.055,0.199,1.5626,0.01806,0.01065,-0.1954,0.5148,1.0
10,5.962,0.201,1.5536,0.01793,0.0105,-0.1955,0.5159,1.0
11,6.017,0.199,1.5589,0.01797,0.01055,-0.1955,0.515,1.0
12,6.038,0.2,1.562,0.01809,0.01065,-0.1956,0.5153,1.0
13,6.061,0.2,1.5627,0.01804,0.01066,-0.1952,0.5143,1.0
