,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
0,12.012,0.2,1.8879,0.03183,0.02632,-0.1424,0.3664,1.0
1,12.042,0.2,1.8875,0.03212,0.02661,-0.142,0.3662,1.0
2,11.95,0.201,1.8885,0.03143,0.02589,-0.1431,0.3696,1.0
3,11.951,0.2,1.8885,0.03137,0.02583,-0.1432,0.3689,1.0
4,11.95,0.201,1.8885,0.03143,0.02588,-0.1432,0.3694,1.0
5,12.062,0.2,1.8873,0.03222,0.02673,-0.1417,0.3644,1.0
6,12.066,0.201,1.8873,0.03226,0.02677,-0.1416,0.3636,1.0
7,11.968,0.2,1.8884,0.03149,0.02596,-0.143,0.3682,1.0
8,11.955,0.199,1.8885,0.03136,0.02582,-0.1432,0.369,1.0
9,12.033,0.199,1.8876,0.03199,0.02648,-0.1421,0.3663,1.0
10,12.036,0.201,1.8876,0.03208,0.02658,-0.142,0.3656,1.0
11,12.066,0.201,1.8873,0.0323,0.0268,-0.1416,0.3642,1.0
12,11.978,0.201,1.8883,0.03164,0.02611,-0.1428,0.3684,1.0
13,11.959,0.199,1.8885,0.03143,0.02588,-0.1431,0.3696,1.0
14,11.971,0.199,1.8884,0.0315,0.02596,-0.143,0.3686,1.0
