,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
0,4.954,0.2,1.4465,0.01651,0.00906,-0.1963,0.5302,1.0
1,5.007,0.2,1.4517,0.01662,0.00917,-0.1962,0.5299,1.0
2,4.977,0.2,1.4495,0.01663,0.00914,-0.1964,0.5307,1.0
3,4.95,0.2,1.4469,0.01657,0.00909,-0.1965,0.5309,1.0
4,5.04,0.199,1.4552,0.01673,0.00926,-0.1962,0.5301,1.0
5,4.923,0.201,1.444,0.01648,0.00902,-0.1965,0.5307,1.0
6,4.922,0.201,1.4449,0.01656,0.00906,-0.1967,0.5314,1.0
7,5.072,0.199,1.4595,0.01689,0.00937,-0.1964,0.5308,1.0
8,4.936,0.2,1.4444,0.01645,0.00901,-0.1963,0.5301,1.0
9,4.945,0.201,1.447,0.01666,0.00914,-0.1966,0.5319,1.0
10,4.938,0.201,1.4468,0.01662,0.0091,-0.1967,0.5315,1.0
11,5.028,0.201,1.4531,0.01657,0.00917,-0.196,0.5286,1.0
12,4.95,0.2,1.4467,0.01669,0.00917,-0.1965,0.5322,1.0
13,4.929,0.2,1.4436,0.01669,0.00918,-0.1964,0.5328,1.0
14,5.021,0.201,1.4538,0.0167,0.00923,-0.1963,0.5301,1.0
15,4.98,0.2,1.4493,0.01659,0.00913,-0.1963,0.5303,1.0
16,5.062,0.201,1.4585,0.01684,0.00935,-0.1964,0.5304,1.0
17,5.047,0.199,1.455,0.01665,0.00922,-0.196,0.5291,1.0
18,5.068,0.2,1.4586,0.01683,0.00934,-0.1963,0.5302,1.0
19,4.921,0.2,1.4427,0.01667,0.00916,-0.1964,0.5328,1.0
20,4.925,0.201,1.4443,0.01663,0.00912,-0.1965,0.5322,1.0
21,5.019,0.199,1.4519,0.01655,0.00914,-0.196,0.529,1.0
22,5.027,0.201,1.4551,0.01678,0.00928,-0.1965,0.5307,1.0
23,5.033,0.2,1.4553,0.01677,0.00927,-0.1964,0.5306,1.0
24,5.066,0.2,1.4587,0.01685,0.00935,-0.1964,0.5304,1.0
25,5.032,0.2,1.4536,0.01661,0.00919,-0.196,0.529,1.0
26,4.92,0.2,1.4439,0.01659,0.00908,-0.1966,0.532,1.0
27,4.981,0.2,1.4486,0.01652,0.00909,-0.1961,0.5295,1.0
28,4.945,0.2,1.4465,0.01657,0.00908,-0.1965,0.531,1.0
29,5.032,0.2,1.4539,0.01665,0.00921,-0.1961,0.5294,1.0
30,5.065,0.201,1.4577,0.01675,0.0093,-0.1961,0.5294,1.0
31,4.995,0.2,1.4504,0.01659,0.00914,-0.1962,0.5299,1.0
32,5.064,0.2,1.4588,0.01687,0.00936,-0.1964,0.5307,1.0
33,5.0,0.199,1.4511,0.01663,0.00916,-0.1963,0.5302,1.0
34,5.079,0.2,1.4577,0.01663,0.00924,-0.1958,0.5278,1.0
35,4.983,0.2,1.4501,0.01664,0.00915,-0.1964,0.5306,1.0
36,5.061,0.2,1.4584,0.01686,0.00935,-0.1964,0.5307,1.0
37,4.972,0.201,1.4494,0.01677,0.00924,-0.1965,0.5322,1.0
38,5.041,0.2,1.4548,0.01666,0.00923,-0.1961,0.5293,1.0
39,5.073,0.201,1.4592,0.01684,0.00935,-0.1963,0.53,1.0
40,4.972,0.199,1.4489,0.01673,0.00921,-0.1965,0.5321,1.0
41,4.982,0.2,1.4496,0.0166,0.00914,-0.1963,0.5303,1.0
42,5.003,0.199,1.4532,0.01678,0.00924,-0.1967,0.5316,1.0
43,5.018,0.201,1.4532,0.01667,0.00921,-0.1962,0.5298,1.0
44,4.945,0.199,1.4461,0.01655,0.00906,-0.1965,0.5309,1.0
45,5.078,0.2,1.4584,0.01673,0.0093,-0.196,0.5289,1.0
46,5.072,0.2,1.4587,0.01682,0.00934,-0.1962,0.5299,1.0
47,5.054,0.2,1.4556,0.01664,0.00922,-0.196,0.5286,1.0
48,5.04,0.2,1.4558,0.01677,0.00928,-0.1963,0.5304,1.0
49,5.075,0.2,1.4584,0.01676,0.00931,-0.1961,0.5293,1.0
50,5.01,0.201,1.4529,0.0167,0.00922,-0.1964,0.5304,1.0
51,4.977,0.201,1.4505,0.01675,0.00922,-0.1966,0.5319,1.0
