,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
0,13.96,0.201,1.762,0.06128,0.05555,-0.1192,0.1961,1.0
1,14.035,0.2,1.7537,0.063,0.05723,-0.1187,0.1886,1.0
2,13.967,0.201,1.7624,0.06131,0.05558,-0.1191,0.1981,1.0
3,14.002,0.199,1.7593,0.06191,0.05617,-0.1189,0.1951,1.0
4,13.988,0.2,1.7594,0.06181,0.05607,-0.119,0.1939,1.0
5,14.011,0.201,1.7575,0.06234,0.0566,-0.1188,0.1935,1.0
6,13.976,0.199,1.762,0.06131,0.05557,-0.1191,0.1976,1.0
7,14.018,0.199,1.7576,0.06228,0.05653,-0.1188,0.1937,1.0
8,13.979,0.201,1.7599,0.06173,0.05599,-0.1191,0.1941,1.0
9,14.048,0.201,1.7526,0.06332,0.05756,-0.1185,0.1887,1.0
10,13.935,0.199,1.7661,0.06041,0.05468,-0.1195,0.1996,1.0
11,14.052,0.199,1.7529,0.0632,0.05743,-0.1185,0.1889,1.0
12,14.075,0.2,1.7503,0.06382,0.05806,-0.1183,0.1876,1.0
13,14.0,0.2,1.7581,0.0621,0.05635,-0.1189,0.1926,1.0
14,14.065,0.201,1.7503,0.06378,0.05801,-0.1184,0.187,1.0
