,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
0,18.956,0.201,1.5509,0.15208,0.1464,-0.1195,0.0305,1.0
1,18.943,0.201,1.5508,0.15184,0.14615,-0.1193,0.0308,1.0
2,18.993,0.2,1.5517,0.15233,0.14664,-0.1195,0.0304,1.0
3,19.075,0.201,1.5535,0.15306,0.14736,-0.1196,0.03,1.0
4,18.922,0.201,1.5503,0.15177,0.14609,-0.1195,0.0307,1.0
5,18.992,0.2,1.5515,0.15239,0.14671,-0.1196,0.0302,1.0
6,19.015,0.2,1.5522,0.15245,0.14675,-0.1194,0.0304,1.0
7,19.044,0.2,1.553,0.15265,0.14696,-0.1194,0.0303,1.0
8,18.925,0.2,1.5503,0.15162,0.14593,-0.1193,0.0309,1.0
9,18.949,0.199,1.5507,0.15193,0.14625,-0.1195,0.0305,1.0
10,18.986,0.2,1.5516,0.15223,0.14654,-0.1195,0.0305,1.0
11,18.957,0.2,1.551,0.15195,0.14626,-0.1194,0.0307,1.0
12,18.999,0.2,1.5519,0.1523,0.14661,-0.1194,0.0305,1.0
13,19.062,0.2,1.5532,0.15286,0.14716,-0.1195,0.0301,1.0
14,19.026,0.2,1.5524,0.15255,0.14685,-0.1195,0.0304,1.0
