,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
0,3.967,0.201,1.342,0.01544,0.00798,-0.1972,0.547,1.0
1,4.044,0.2,1.349,0.01553,0.00809,-0.197,0.5459,1.0
2,3.985,0.201,1.343,0.01539,0.00798,-0.197,0.546,1.0
3,3.924,0.2,1.3368,0.0153,0.00787,-0.1972,0.5469,1.0
4,3.99,0.2,1.3428,0.01535,0.00795,-0.1969,0.5455,1.0
5,4.008,0.199,1.3449,0.01543,0.008,-0.197,0.546,1.0
6,4.021,0.2,1.3466,0.01548,0.00804,-0.197,0.546,1.0
7,3.932,0.201,1.3387,0.01539,0.00793,-0.1973,0.5475,1.0
8,4.003,0.199,1.345,0.01548,0.00802,-0.1971,0.5467,1.0
9,4.054,0.2,1.3497,0.0155,0.00808,-0.1969,0.5453,1.0
10,4.03,0.2,1.3471,0.01544,0.00803,-0.1969,0.5453,1.0
11,3.946,0.199,1.3394,0.01539,0.00793,-0.1972,0.5473,1.0
12,3.983,0.2,1.3426,0.01539,0.00797,-0.197,0.5461,1.0
13,3.966,0.2,1.3411,0.01538,0.00795,-0.1971,0.5466,1.0
14,4.007,0.199,1.3451,0.01546,0.00802,-0.197,0.5464,1.0
