,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
0,6.01,0.2,0.717,0.01484,0.00727,-0.004,0.1232,1.0
1,5.96,0.2,0.7138,0.01465,0.00713,-0.0044,0.126,1.0
2,5.973,0.199,0.7146,0.01467,0.00715,-0.0044,0.1251,1.0
3,5.941,0.2,0.7125,0.01458,0.00707,-0.0046,0.1268,1.0
4,6.018,0.199,0.7181,0.01476,0.00722,-0.0041,0.122,1.0
5,5.969,0.2,0.7145,0.01466,0.00713,-0.0044,0.125,1.0
6,5.966,0.199,0.7143,0.01462,0.00711,-0.0045,0.1251,1.0
7,5.935,0.201,0.7122,0.01457,0.00707,-0.0046,0.127,1.0
8,6.047,0.2,0.7203,0.01487,0.00732,-0.0038,0.1208,1.0
9,5.96,0.2,0.7139,0.01463,0.00712,-0.0045,0.1257,1.0
10,6.01,0.2,0.7174,0.01479,0.00723,-0.0041,0.1226,1.0
11,5.923,0.199,0.7111,0.01452,0.00702,-0.0048,0.1279,1.0
12,6.01,0.201,0.7174,0.01481,0.00725,-0.0041,0.1226,1.0
13,6.046,0.201,0.7209,0.01481,0.00729,-0.0039,0.12,1.0
14,6.046,0.2,0.7203,0.01486,0.00731,-0.0039,0.1207,1.0
