,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
0,11.022,0.199,1.0725,0.03637,0.03002,0.0282,0.0388,1.0
1,10.924,0.199,1.0708,0.03539,0.02893,0.0273,0.0389,1.0
2,11.025,0.2,1.0722,0.03634,0.03002,0.0284,0.0387,1.0
3,11.021,0.201,1.0717,0.03625,0.02995,0.0285,0.0387,1.0
4,11.004,0.199,1.0724,0.03626,0.02988,0.028,0.0389,1.0
5,11.056,0.2,1.0726,0.03666,0.03037,0.0287,0.0387,1.0
6,10.986,0.199,1.0722,0.03612,0.02971,0.0278,0.039,1.0
7,11.024,0.2,1.0721,0.03634,0.03002,0.0284,0.0387,1.0
8,10.936,0.201,1.0704,0.03546,0.02907,0.0276,0.0388,1.0
9,10.991,0.199,1.072,0.03602,0.02964,0.028,0.0388,1.0
10,10.931,0.199,1.0715,0.03577,0.02928,0.0272,0.0391,1.0
11,10.981,0.201,1.0714,0.03607,0.02969,0.028,0.0389,1.0
12,10.945,0.201,1.0706,0.03552,0.02914,0.0277,0.0388,1.0
13,10.972,0.2,1.0715,0.03589,0.0295,0.0279,0.0389,1.0
14,10.995,0.201,1.0714,0.03596,0.02964,0.0282,0.0387,1.0
