,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
0,16.031,0.2,1.4641,0.10165,0.09543,-0.0778,0.0412,1.0
1,15.92,0.2,1.4646,0.10019,0.09395,-0.0779,0.0418,1.0
2,15.999,0.201,1.4639,0.10133,0.0951,-0.0778,0.0414,1.0
3,15.934,0.199,1.4645,0.1003,0.09406,-0.0778,0.0418,1.0
4,15.941,0.199,1.4648,0.10038,0.09414,-0.0779,0.0416,1.0
5,16.052,0.199,1.4643,0.10183,0.09561,-0.0778,0.041,1.0
6,15.992,0.199,1.465,0.10103,0.09481,-0.0779,0.0411,1.0
7,16.046,0.2,1.4639,0.10184,0.09561,-0.0777,0.0412,1.0
8,16.017,0.199,1.4643,0.10137,0.09514,-0.0777,0.0413,1.0
9,16.014,0.201,1.4642,0.10151,0.09529,-0.0778,0.0412,1.0
10,15.985,0.201,1.464,0.10114,0.09491,-0.0778,0.0415,1.0
11,15.96,0.201,1.4641,0.10082,0.09458,-0.0778,0.0416,1.0
12,15.928,0.2,1.4645,0.10031,0.09406,-0.0778,0.0418,1.0
13,16.047,0.2,1.4639,0.10186,0.09564,-0.0777,0.0411,1.0
14,15.922,0.2,1.4646,0.10023,0.09399,-0.0779,0.0418,1.0
