,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
0,17.039,0.2,1.4722,0.1131,0.10713,-0.0771,0.0351,1.0
1,17.001,0.2,1.4717,0.11268,0.1067,-0.0771,0.0353,1.0
2,16.929,0.2,1.4709,0.11183,0.10582,-0.0771,0.0357,1.0
3,17.037,0.2,1.4722,0.11302,0.10704,-0.077,0.0352,1.0
4,17.07,0.2,1.4725,0.11352,0.10756,-0.0773,0.0348,1.0
5,16.999,0.2,1.4717,0.11273,0.10676,-0.0773,0.0351,1.0
6,17.001,0.2,1.4717,0.11272,0.10674,-0.0772,0.0352,1.0
7,16.967,0.201,1.4713,0.11246,0.10648,-0.0773,0.0353,1.0
8,16.979,0.201,1.4714,0.11263,0.10666,-0.0774,0.0351,1.0
9,16.983,0.199,1.4717,0.11239,0.10639,-0.0771,0.0354,1.0
10,16.983,0.199,1.4717,0.11248,0.10651,-0.0773,0.0351,1.0
11,17.037,0.201,1.4721,0.11313,0.10715,-0.0771,0.0352,1.0
12,17.043,0.2,1.4722,0.11322,0.10726,-0.0773,0.0349,1.0
13,16.942,0.2,1.4711,0.11193,0.10591,-0.077,0.0358,1.0
14,17.076,0.2,1.4726,0.11363,0.10768,-0.0774,0.0346,1.0
