,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
0,16.029,0.2,0.5593,0.16222,0.15894,-0.0215,0.0616,1.0
1,16.034,0.199,0.5642,0.1616,0.15835,-0.0209,0.061,1.0
2,15.957,0.201,0.5576,0.16159,0.15832,-0.0214,0.062,1.0
3,15.983,0.2,0.561,0.16139,0.15813,-0.021,0.0614,1.0
4,16.025,0.201,0.5595,0.16214,0.15887,-0.0215,0.0616,1.0
5,15.941,0.199,0.5588,0.16119,0.15793,-0.0211,0.0618,1.0
6,15.944,0.201,0.559,0.1612,0.15794,-0.0211,0.0617,1.0
7,15.926,0.2,0.559,0.16098,0.15772,-0.021,0.0618,1.0
8,16.001,0.2,0.5584,0.162,0.15872,-0.0215,0.0618,1.0
9,16.001,0.2,0.5592,0.16188,0.15861,-0.0214,0.0617,1.0
10,15.968,0.2,0.5599,0.16137,0.15811,-0.0211,0.0616,1.0
11,15.934,0.199,0.5563,0.1615,0.15821,-0.0214,0.0624,1.0
12,16.018,0.201,0.5587,0.16218,0.1589,-0.0215,0.0617,1.0
13,15.979,0.2,0.5581,0.16178,0.1585,-0.0214,0.0619,1.0
14,16.078,0.199,0.5665,0.16189,0.15864,-0.0207,0.0607,1.0
