,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
0,11.017,0.199,1.3697,0.03206,0.02451,-0.0512,0.0765,1.0
1,10.993,0.2,1.37,0.03187,0.02432,-0.0514,0.0777,1.0
2,11.019,0.199,1.3696,0.0321,0.02455,-0.0512,0.0769,1.0
3,11.067,0.201,1.3708,0.03248,0.02496,-0.0508,0.075,1.0
4,11.035,0.201,1.3691,0.03233,0.02478,-0.051,0.0761,1.0
5,11.001,0.2,1.3699,0.03195,0.0244,-0.0513,0.0772,1.0
6,11.01,0.199,1.3698,0.03201,0.02446,-0.0512,0.0772,1.0
7,11.001,0.2,1.3698,0.03196,0.02441,-0.0513,0.0775,1.0
8,10.978,0.2,1.3706,0.03169,0.02414,-0.0516,0.0776,1.0
9,11.007,0.2,1.3697,0.03203,0.02447,-0.0512,0.0773,1.0
10,10.941,0.199,1.3711,0.0313,0.02376,-0.0519,0.0788,1.0
11,10.932,0.2,1.371,0.03126,0.02373,-0.052,0.0791,1.0
12,10.968,0.199,1.3711,0.03151,0.02397,-0.0518,0.0773,1.0
13,11.074,0.2,1.3695,0.03262,0.02508,-0.0507,0.0755,1.0
