,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
0,13.071,0.2,1.3739,0.05262,0.04557,-0.0402,0.0485,1.0
1,12.985,0.2,1.3749,0.05159,0.04456,-0.0406,0.0493,1.0
2,13.025,0.2,1.3745,0.05207,0.04504,-0.0404,0.0491,1.0
3,13.011,0.2,1.3743,0.05194,0.0449,-0.0404,0.0494,1.0
4,13.039,0.201,1.3743,0.05228,0.04524,-0.0403,0.0487,1.0
5,12.953,0.2,1.3746,0.05127,0.04423,-0.0406,0.0498,1.0
6,12.923,0.2,1.3757,0.05083,0.04379,-0.0408,0.0496,1.0
7,13.019,0.201,1.3744,0.05206,0.04503,-0.0404,0.0491,1.0
8,13.009,0.199,1.3747,0.05183,0.04479,-0.0404,0.0493,1.0
9,13.015,0.199,1.3747,0.0519,0.04486,-0.0404,0.0493,1.0
10,12.929,0.2,1.3755,0.05092,0.04388,-0.0408,0.0497,1.0
11,13.024,0.201,1.3743,0.05213,0.04509,-0.0404,0.049,1.0
12,13.02,0.2,1.3747,0.05198,0.04494,-0.0405,0.0488,1.0
13,13.063,0.201,1.3738,0.05259,0.04555,-0.0402,0.0487,1.0
14,13.058,0.2,1.3741,0.05247,0.04543,-0.0402,0.0489,1.0
