,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
0,14.95,0.2,1.3918,0.07269,0.06635,-0.0352,0.0372,1.0
1,15.05,0.2,1.3924,0.07384,0.06753,-0.035,0.0369,1.0
2,14.945,0.2,1.3916,0.07262,0.06627,-0.0351,0.0373,1.0
3,14.948,0.199,1.3918,0.07257,0.06621,-0.035,0.0374,1.0
4,15.033,0.201,1.392,0.07373,0.06742,-0.0349,0.037,1.0
5,15.021,0.2,1.3923,0.07351,0.06719,-0.0351,0.0369,1.0
6,15.059,0.2,1.3925,0.07395,0.06764,-0.035,0.0368,1.0
7,15.054,0.2,1.3926,0.07389,0.06758,-0.0351,0.0367,1.0
8,14.941,0.199,1.3919,0.07249,0.06614,-0.0352,0.0373,1.0
9,14.941,0.199,1.3921,0.0725,0.06615,-0.0354,0.0371,1.0
10,15.059,0.199,1.3931,0.07386,0.06755,-0.0353,0.0366,1.0
11,15.006,0.2,1.3922,0.07333,0.06701,-0.0351,0.037,1.0
12,15.041,0.2,1.3925,0.07373,0.06742,-0.035,0.0369,1.0
13,15.07,0.201,1.3926,0.07416,0.06787,-0.0351,0.0366,1.0
14,15.044,0.2,1.3925,0.07377,0.06746,-0.0351,0.0368,1.0
