,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
0,17.971,0.2,1.359,0.11891,0.1141,-0.0429,0.029,1.0
1,18.042,0.199,1.3566,0.12023,0.11546,-0.0433,0.0287,1.0
2,17.957,0.201,1.3599,0.11852,0.11369,-0.0425,0.0288,1.0
3,17.95,0.2,1.3571,0.11908,0.1143,-0.0432,0.0292,1.0
4,17.922,0.201,1.362,0.11763,0.11277,-0.0421,0.0288,1.0
5,18.025,0.201,1.3561,0.12026,0.11549,-0.0434,0.0289,1.0
6,17.967,0.201,1.3596,0.11872,0.11389,-0.0426,0.0288,1.0
7,18.028,0.2,1.3566,0.12012,0.11534,-0.0433,0.0287,1.0
8,17.944,0.201,1.3595,0.11853,0.11371,-0.0427,0.029,1.0
9,18.045,0.201,1.3538,0.12101,0.11628,-0.0439,0.0287,1.0
10,18.02,0.2,1.3561,0.12017,0.1154,-0.0435,0.029,1.0
11,17.937,0.199,1.3605,0.11813,0.11331,-0.0426,0.0291,1.0
12,17.987,0.199,1.3595,0.1189,0.11409,-0.0427,0.0287,1.0
13,17.967,0.199,1.3607,0.11843,0.1136,-0.0425,0.0289,1.0
14,17.997,0.199,1.3579,0.11944,0.11466,-0.0432,0.029,1.0
