,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
0,16.011,0.2,1.3959,0.08559,0.07965,-0.0341,0.0334,1.0
1,16.017,0.2,1.3955,0.08579,0.07988,-0.0344,0.0331,1.0
2,16.041,0.199,1.3953,0.08608,0.08021,-0.0346,0.0329,1.0
3,16.067,0.201,1.3944,0.08669,0.08083,-0.0345,0.033,1.0
4,16.027,0.201,1.3949,0.08607,0.08018,-0.0344,0.0331,1.0
5,16.02,0.201,1.3951,0.08593,0.08003,-0.0344,0.0331,1.0
6,16.08,0.2,1.3946,0.08679,0.08095,-0.0346,0.0328,1.0
7,16.037,0.199,1.3958,0.0859,0.07998,-0.0342,0.0332,1.0
8,16.046,0.2,1.395,0.08623,0.08035,-0.0344,0.0331,1.0
9,16.059,0.201,1.3947,0.0865,0.08062,-0.0343,0.0331,1.0
10,16.017,0.2,1.3956,0.08573,0.07981,-0.0342,0.0332,1.0
11,15.931,0.2,1.3963,0.08451,0.07855,-0.0343,0.0333,1.0
12,16.034,0.201,1.395,0.08612,0.08022,-0.0343,0.0332,1.0
13,15.987,0.199,1.396,0.08525,0.07933,-0.0345,0.0331,1.0
14,16.002,0.2,1.3957,0.08555,0.07963,-0.0344,0.0332,1.0
