,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
0,18.01,0.2,1.4363,0.11868,0.11343,-0.0585,0.0291,1.0
1,17.938,0.2,1.4381,0.11728,0.11196,-0.0579,0.0294,1.0
2,17.93,0.199,1.439,0.11686,0.1115,-0.0576,0.0295,1.0
3,18.05,0.2,1.4354,0.11941,0.11419,-0.0588,0.029,1.0
4,18.062,0.199,1.4358,0.11936,0.11412,-0.0585,0.0292,1.0
5,18.054,0.201,1.435,0.11961,0.1144,-0.0588,0.0291,1.0
6,18.063,0.201,1.4348,0.11976,0.11456,-0.0588,0.0291,1.0
7,17.953,0.201,1.4374,0.11768,0.11237,-0.058,0.0294,1.0
8,17.991,0.201,1.4363,0.11844,0.11318,-0.0583,0.0292,1.0
9,18.034,0.201,1.4353,0.11928,0.11406,-0.0587,0.029,1.0
10,17.995,0.2,1.4371,0.11822,0.11293,-0.0581,0.0294,1.0
11,18.063,0.199,1.4357,0.11948,0.11427,-0.0588,0.029,1.0
12,18.009,0.2,1.4363,0.11865,0.11339,-0.0584,0.0292,1.0
13,17.961,0.199,1.4383,0.11743,0.11211,-0.0578,0.0295,1.0
14,17.953,0.2,1.4381,0.1174,0.11207,-0.0577,0.0295,1.0
