,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
0,11.002,0.201,1.4929,0.02982,0.0227,-0.0756,0.1354,1.0
1,10.933,0.201,1.4948,0.02912,0.02203,-0.0764,0.1448,1.0
2,10.926,0.2,1.4952,0.02899,0.02191,-0.0766,0.1449,1.0
3,11.052,0.201,1.4907,0.03041,0.02326,-0.0749,0.1325,1.0
4,10.926,0.2,1.4954,0.02899,0.02191,-0.0765,0.1458,1.0
5,10.98,0.2,1.4938,0.02953,0.02243,-0.0759,0.1382,1.0
6,11.055,0.201,1.4905,0.03043,0.02328,-0.0749,0.1305,1.0
7,10.952,0.2,1.4943,0.02929,0.02219,-0.0762,0.1439,1.0
8,10.934,0.201,1.4948,0.02911,0.02202,-0.0764,0.143,1.0
9,10.979,0.2,1.4938,0.02953,0.02242,-0.0759,0.1386,1.0
10,10.93,0.2,1.4951,0.02903,0.02194,-0.0765,0.1437,1.0
11,11.038,0.2,1.4914,0.03019,0.02305,-0.0751,0.1326,1.0
12,10.947,0.201,1.4946,0.02924,0.02215,-0.0762,0.1418,1.0
13,10.922,0.201,1.4952,0.02899,0.02191,-0.0765,0.145,1.0
14,10.928,0.2,1.4951,0.02902,0.02193,-0.0765,0.1445,1.0
