,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
26,5.04,0.2,1.1438,0.01367,0.00677,-0.1245,0.5289,1.0
27,4.995,0.2,1.1389,0.01355,0.00667,-0.1245,0.5291,1.0
28,5.077,0.201,1.1489,0.01357,0.00668,-0.1245,0.5259,1.0
29,5.007,0.2,1.1405,0.01348,0.00661,-0.1245,0.5277,1.0
30,4.965,0.201,1.1358,0.01359,0.00671,-0.1246,0.5307,1.0
31,4.924,0.2,1.1313,0.01333,0.0065,-0.1245,0.5291,1.0
32,5.053,0.199,1.145,0.01366,0.00676,-0.1244,0.5284,1.0
33,5.073,0.201,1.1486,0.01353,0.00665,-0.1246,0.5255,1.0
34,4.921,0.2,1.131,0.01335,0.00651,-0.1246,0.5295,1.0
35,4.956,0.199,1.1344,0.01355,0.00667,-0.1245,0.5307,1.0
36,5.0,0.2,1.1396,0.01352,0.00665,-0.1245,0.5286,1.0
37,5.018,0.201,1.1417,0.0136,0.00671,-0.1245,0.5288,1.0
38,5.078,0.201,1.1486,0.01365,0.00676,-0.1245,0.527,1.0
39,4.97,0.2,1.1363,0.01347,0.00661,-0.1245,0.5291,1.0
40,4.993,0.2,1.139,0.01344,0.00658,-0.1245,0.5277,1.0
41,5.016,0.199,1.141,0.01356,0.00668,-0.1245,0.5285,1.0
42,5.033,0.199,1.1428,0.01365,0.00675,-0.1245,0.5291,1.0
43,4.941,0.199,1.1329,0.01339,0.00654,-0.1245,0.5293,1.0
44,4.937,0.199,1.1325,0.01336,0.00652,-0.1245,0.5291,1.0
45,5.071,0.201,1.1485,0.01352,0.00664,-0.1246,0.5254,1.0
46,5.067,0.2,1.147,0.01364,0.00675,-0.1245,0.5275,1.0
47,4.95,0.2,1.1342,0.01339,0.00654,-0.1245,0.5288,1.0
48,4.998,0.201,1.1399,0.01341,0.00656,-0.1245,0.5271,1.0
49,4.936,0.201,1.1328,0.01344,0.00658,-0.1246,0.5298,1.0
50,4.958,0.201,1.1354,0.01337,0.00652,-0.1245,0.5281,1.0
51,5.055,0.2,1.146,0.01353,0.00664,-0.1245,0.5264,1.0
52,4.991,0.199,1.1383,0.01352,0.00665,-0.1245,0.529,1.0
53,5.064,0.199,1.1469,0.01352,0.00664,-0.1245,0.5261,1.0
54,4.966,0.2,1.1358,0.01352,0.00665,-0.1245,0.5299,1.0
55,4.933,0.2,1.1322,0.01348,0.00661,-0.1246,0.5306,1.0
56,4.934,0.199,1.132,0.01355,0.00667,-0.1246,0.5317,1.0
57,4.991,0.201,1.1387,0.0136,0.00671,-0.1245,0.5297,1.0
58,5.032,0.2,1.1435,0.01346,0.00659,-0.1245,0.5265,1.0
59,5.007,0.2,1.1402,0.01359,0.0067,-0.1245,0.5291,1.0
60,5.012,0.2,1.1407,0.01362,0.00673,-0.1245,0.5294,1.0
61,5.01,0.2,1.1405,0.01361,0.00672,-0.1245,0.5293,1.0
62,4.923,0.201,1.1315,0.01333,0.0065,-0.1246,0.529,1.0
63,4.974,0.2,1.1366,0.01356,0.00668,-0.1245,0.53,1.0
64,4.937,0.2,1.1326,0.01347,0.00661,-0.1246,0.5304,1.0
65,5.076,0.2,1.1483,0.01359,0.0067,-0.1245,0.5263,1.0
66,4.939,0.2,1.1329,0.01346,0.0066,-0.1245,0.5301,1.0
67,4.93,0.201,1.1322,0.01334,0.00651,-0.1246,0.5289,1.0
68,4.931,0.2,1.132,0.01341,0.00656,-0.1246,0.5299,1.0
69,4.992,0.2,1.1386,0.01354,0.00666,-0.1245,0.5291,1.0
70,5.008,0.2,1.1404,0.01358,0.0067,-0.1245,0.529,1.0
71,5.058,0.201,1.1466,0.01355,0.00666,-0.1245,0.5265,1.0
72,5.024,0.201,1.1426,0.01352,0.00665,-0.1245,0.5275,1.0
73,5.002,0.2,1.1399,0.01347,0.00661,-0.1245,0.5278,1.0
74,5.007,0.201,1.1406,0.01351,0.00664,-0.1245,0.5281,1.0
75,5.029,0.2,1.1427,0.01361,0.00672,-0.1245,0.5285,1.0
76,5.029,0.201,1.1435,0.01346,0.00658,-0.1245,0.5264,1.0
77,4.938,0.2,1.1328,0.01341,0.00656,-0.1245,0.5295,1.0
78,4.949,0.2,1.1339,0.01347,0.00661,-0.1245,0.5299,1.0
79,4.978,0.199,1.1368,0.0136,0.00671,-0.1245,0.5306,1.0
80,5.077,0.2,1.1479,0.01371,0.00681,-0.1244,0.5279,1.0
81,4.971,0.199,1.1361,0.01351,0.00664,-0.1245,0.5297,1.0
82,4.967,0.199,1.1358,0.01341,0.00656,-0.1245,0.5286,1.0
83,5.072,0.199,1.1479,0.01352,0.00664,-0.1245,0.5257,1.0
84,4.924,0.2,1.1312,0.01346,0.0066,-0.1246,0.5308,1.0
85,4.993,0.2,1.1389,0.01347,0.00661,-0.1245,0.5282,1.0
86,4.966,0.199,1.1355,0.01349,0.00662,-0.1245,0.5296,1.0
87,5.022,0.201,1.1422,0.0136,0.00671,-0.1245,0.5285,1.0
88,5.053,0.2,1.1455,0.0136,0.00671,-0.1245,0.5275,1.0
89,5.03,0.2,1.1429,0.01356,0.00668,-0.1245,0.5279,1.0
90,5.038,0.199,1.1434,0.01363,0.00674,-0.1244,0.5286,1.0
91,5.037,0.201,1.144,0.01356,0.00668,-0.1245,0.5275,1.0
92,4.971,0.2,1.1364,0.01346,0.0066,-0.1245,0.5289,1.0
93,5.064,0.2,1.1465,0.01367,0.00677,-0.1244,0.528,1.0
94,5.073,0.201,1.148,0.01365,0.00676,-0.1245,0.5272,1.0
95,4.976,0.199,1.1366,0.01356,0.00668,-0.1245,0.5301,1.0
96,4.924,0.2,1.1312,0.01347,0.0066,-0.1246,0.5308,1.0
97,4.952,0.2,1.1343,0.01342,0.00657,-0.1245,0.5292,1.0
98,5.039,0.2,1.144,0.01355,0.00667,-0.1245,0.5274,1.0
99,4.984,0.2,1.1377,0.01354,0.00666,-0.1245,0.5294,1.0
