,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
0,24.973,0.2,0.8122,0.28052,0.27791,-0.1105,0.0318,1.0
1,24.929,0.199,0.8115,0.28,0.27738,-0.1103,0.032,1.0
2,24.97,0.2,0.813,0.28012,0.27752,-0.1103,0.0315,1.0
3,24.959,0.199,0.8128,0.27992,0.27732,-0.1103,0.0315,1.0
4,25.026,0.199,0.813,0.28095,0.27834,-0.1106,0.0315,1.0
5,24.947,0.199,0.8109,0.28064,0.27798,-0.1105,0.0325,1.0
6,24.964,0.2,0.8116,0.28066,0.27803,-0.1105,0.0321,1.0
7,25.052,0.199,0.8137,0.2811,0.27849,-0.1106,0.0314,1.0
8,25.005,0.2,0.8119,0.28122,0.27858,-0.1107,0.032,1.0
9,24.939,0.2,0.8124,0.27983,0.27723,-0.1102,0.0316,1.0
10,25.053,0.2,0.8134,0.28134,0.27873,-0.1107,0.0315,1.0
11,25.056,0.2,0.8139,0.28119,0.27859,-0.1107,0.0314,1.0
12,24.961,0.2,0.8119,0.28049,0.27787,-0.1105,0.0319,1.0
13,24.966,0.2,0.8129,0.28008,0.27748,-0.1103,0.0315,1.0
14,25.044,0.2,0.8141,0.28089,0.27829,-0.1105,0.0313,1.0
15,25.0,0.201,0.8129,0.28074,0.27813,-0.1105,0.0316,1.0
16,25.032,0.199,0.8131,0.28101,0.2784,-0.1106,0.0315,1.0
17,25.065,0.2,0.8142,0.28121,0.27861,-0.1107,0.0313,1.0
18,25.016,0.199,0.8129,0.28083,0.27822,-0.1106,0.0316,1.0
19,25.021,0.2,0.8125,0.28119,0.27857,-0.1107,0.0318,1.0
20,25.061,0.199,0.8128,0.28168,0.27906,-0.1108,0.0317,1.0
21,25.008,0.2,0.812,0.28123,0.27859,-0.1107,0.032,1.0
22,25.015,0.199,0.8133,0.28065,0.27805,-0.1105,0.0315,1.0
23,24.947,0.2,0.8118,0.28025,0.27763,-0.1104,0.0319,1.0
24,25.061,0.201,0.8148,0.28095,0.27837,-0.1105,0.0312,1.0
25,24.95,0.201,0.8112,0.28071,0.27806,-0.1105,0.0324,1.0
26,25.058,0.2,0.8147,0.28089,0.2783,-0.1105,0.0312,1.0
27,24.928,0.199,0.812,0.27974,0.27713,-0.1102,0.0317,1.0
28,24.962,0.2,0.8119,0.28047,0.27785,-0.1105,0.0319,1.0
29,24.951,0.201,0.8116,0.28056,0.27793,-0.1105,0.0321,1.0
30,24.922,0.2,0.8122,0.27966,0.27706,-0.1102,0.0317,1.0
31,25.069,0.201,0.8142,0.28136,0.27876,-0.1107,0.0313,1.0
32,25.056,0.199,0.8144,0.28089,0.2783,-0.1105,0.0312,1.0
33,25.073,0.199,0.8146,0.28107,0.27848,-0.1106,0.0312,1.0
34,25.074,0.2,0.814,0.28147,0.27886,-0.1108,0.0314,1.0
35,24.928,0.2,0.8112,0.28026,0.27762,-0.1104,0.0322,1.0
36,24.921,0.2,0.8108,0.28034,0.27769,-0.1104,0.0326,1.0
37,24.99,0.2,0.8121,0.2809,0.27827,-0.1106,0.0319,1.0
38,25.057,0.2,0.8143,0.28105,0.27845,-0.1106,0.0313,1.0
39,25.06,0.199,0.8133,0.28142,0.27881,-0.1107,0.0315,1.0
40,25.027,0.199,0.8129,0.28101,0.2784,-0.1106,0.0316,1.0
41,25.042,0.201,0.813,0.28146,0.27884,-0.1108,0.0317,1.0
42,24.947,0.2,0.8118,0.28028,0.27766,-0.1104,0.0319,1.0
43,25.073,0.199,0.8139,0.28135,0.27875,-0.1107,0.0313,1.0
44,24.98,0.199,0.8115,0.28089,0.27825,-0.1106,0.0321,1.0
45,24.945,0.201,0.8114,0.28051,0.27788,-0.1105,0.0322,1.0
46,25.034,0.201,0.814,0.28086,0.27827,-0.1106,0.0313,1.0
47,24.982,0.2,0.8114,0.28107,0.27842,-0.1106,0.0323,1.0
48,24.983,0.2,0.8115,0.28105,0.2784,-0.1106,0.0322,1.0
49,25.016,0.2,0.8139,0.2805,0.2779,-0.1104,0.0313,1.0
50,24.935,0.2,0.8115,0.28022,0.2776,-0.1104,0.0321,1.0
51,25.007,0.199,0.8125,0.28086,0.27825,-0.1106,0.0317,1.0
52,25.06,0.199,0.8143,0.28098,0.27839,-0.1106,0.0313,1.0
53,24.967,0.199,0.8115,0.28068,0.27805,-0.1105,0.0321,1.0
54,25.039,0.2,0.8141,0.2808,0.27821,-0.1105,0.0313,1.0
55,24.935,0.201,0.8117,0.28021,0.27758,-0.1104,0.032,1.0
56,24.971,0.201,0.8125,0.28042,0.27781,-0.1104,0.0317,1.0
57,25.044,0.199,0.8122,0.28165,0.27901,-0.1108,0.0319,1.0
58,25.047,0.199,0.8142,0.28081,0.27822,-0.1105,0.0313,1.0
59,24.967,0.2,0.8113,0.28089,0.27824,-0.1106,0.0323,1.0
60,25.007,0.199,0.8131,0.2806,0.278,-0.1105,0.0315,1.0
61,24.959,0.2,0.8119,0.28042,0.2778,-0.1104,0.0319,1.0
62,25.031,0.199,0.8126,0.28123,0.27861,-0.1107,0.0317,1.0
63,24.941,0.2,0.8116,0.28027,0.27764,-0.1104,0.032,1.0
64,24.981,0.199,0.813,0.28019,0.27759,-0.1103,0.0315,1.0
65,24.996,0.201,0.8122,0.28102,0.27839,-0.1106,0.0319,1.0
66,25.043,0.201,0.8126,0.28163,0.279,-0.1108,0.0318,1.0
67,25.032,0.2,0.8138,0.28083,0.27823,-0.1105,0.0314,1.0
68,24.934,0.199,0.811,0.28033,0.27769,-0.1104,0.0323,1.0
69,24.922,0.199,0.8116,0.27983,0.27721,-0.1102,0.0319,1.0
70,24.933,0.2,0.8124,0.27973,0.27713,-0.1102,0.0316,1.0
71,24.925,0.199,0.8122,0.27959,0.27699,-0.1102,0.0316,1.0
72,25.021,0.201,0.8131,0.28101,0.2784,-0.1106,0.0316,1.0
73,25.013,0.2,0.8119,0.28136,0.27873,-0.1108,0.0321,1.0
74,24.931,0.2,0.8115,0.28013,0.2775,-0.1103,0.032,1.0
75,24.98,0.199,0.8125,0.2804,0.2778,-0.1104,0.0316,1.0
76,24.924,0.199,0.8116,0.27985,0.27724,-0.1102,0.0319,1.0
77,25.011,0.2,0.8117,0.28143,0.27878,-0.1108,0.0322,1.0
78,25.018,0.199,0.8118,0.28142,0.27878,-0.1108,0.0321,1.0
79,25.023,0.2,0.8125,0.28125,0.27863,-0.1107,0.0318,1.0
80,24.94,0.2,0.8126,0.27978,0.27718,-0.1102,0.0316,1.0
81,24.996,0.199,0.8121,0.28087,0.27825,-0.1106,0.0319,1.0
82,24.96,0.2,0.8115,0.28064,0.278,-0.1105,0.0322,1.0
83,25.047,0.201,0.8126,0.28173,0.2791,-0.1109,0.0319,1.0
84,25.036,0.2,0.813,0.28121,0.2786,-0.1107,0.0316,1.0
85,25.074,0.201,0.8134,0.28182,0.2792,-0.1109,0.0316,1.0
86,25.037,0.2,0.8126,0.28142,0.27879,-0.1108,0.0318,1.0
87,25.036,0.2,0.813,0.28123,0.27861,-0.1107,0.0316,1.0
88,25.015,0.199,0.8129,0.28084,0.27823,-0.1106,0.0316,1.0
89,24.963,0.2,0.8116,0.28064,0.27801,-0.1105,0.0321,1.0
90,25.045,0.201,0.8124,0.28178,0.27915,-0.1109,0.0319,1.0
91,24.945,0.201,0.8125,0.28001,0.2774,-0.1103,0.0317,1.0
92,25.006,0.201,0.8134,0.28063,0.27803,-0.1105,0.0315,1.0
93,24.983,0.201,0.8118,0.28101,0.27838,-0.1106,0.0321,1.0
94,25.003,0.2,0.8118,0.28123,0.2786,-0.1107,0.0321,1.0
95,25.062,0.2,0.8134,0.28149,0.27888,-0.1108,0.0315,1.0
96,25.07,0.2,0.8145,0.28117,0.27858,-0.1106,0.0312,1.0
