,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
0,19.048,0.199,1.4079,0.13917,0.13468,-0.067,0.0275,1.0
1,19.004,0.2,1.409,0.13839,0.13387,-0.0667,0.0275,1.0
2,19.022,0.2,1.406,0.13921,0.13472,-0.067,0.0277,1.0
3,19.008,0.199,1.4111,0.13798,0.13344,-0.0665,0.0274,1.0
4,18.959,0.199,1.409,0.13759,0.13304,-0.0662,0.0278,1.0
5,19.04,0.2,1.4068,0.13935,0.13486,-0.0671,0.0275,1.0
6,19.025,0.2,1.4075,0.13899,0.13449,-0.0669,0.0276,1.0
7,19.058,0.199,1.4066,0.13957,0.13509,-0.0672,0.0276,1.0
8,19.026,0.199,1.4082,0.13878,0.13427,-0.0668,0.0275,1.0
9,19.05,0.2,1.4101,0.1389,0.1344,-0.067,0.0273,1.0
10,19.021,0.2,1.4062,0.13916,0.13467,-0.067,0.0277,1.0
11,19.061,0.2,1.4068,0.13969,0.13521,-0.0673,0.0275,1.0
12,18.971,0.2,1.4103,0.13764,0.13309,-0.0663,0.0275,1.0
13,18.959,0.2,1.4102,0.13747,0.13292,-0.0662,0.0276,1.0
14,19.021,0.2,1.4078,0.13887,0.13437,-0.0669,0.0276,1.0
