,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
0,11.93,0.2,1.6049,0.03669,0.03002,-0.0907,0.1622,1.0
1,11.923,0.2,1.6064,0.03651,0.02985,-0.0907,0.1656,1.0
2,11.981,0.201,1.602,0.03747,0.03078,-0.09,0.159,1.0
3,11.969,0.199,1.603,0.03718,0.03049,-0.0902,0.1597,1.0
4,11.973,0.2,1.6026,0.03729,0.03061,-0.0901,0.1591,1.0
5,11.961,0.199,1.6036,0.03706,0.03037,-0.0903,0.1614,1.0
6,11.94,0.2,1.605,0.03679,0.03012,-0.0905,0.1637,1.0
7,12.027,0.2,1.5989,0.03812,0.03141,-0.0895,0.1533,1.0
8,11.981,0.199,1.6022,0.03736,0.03067,-0.0901,0.1577,1.0
9,12.018,0.199,1.5998,0.03791,0.0312,-0.0897,0.1548,1.0
10,11.939,0.2,1.6051,0.03677,0.0301,-0.0905,0.1638,1.0
11,11.958,0.199,1.6037,0.03701,0.03033,-0.0904,0.1612,1.0
12,12.022,0.2,1.5993,0.03804,0.03133,-0.0896,0.1542,1.0
