,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
0,12.963,0.2,1.5396,0.0539,0.04697,-0.0824,0.0857,1.0
1,13.017,0.2,1.5359,0.05493,0.04799,-0.082,0.0849,1.0
2,13.027,0.2,1.536,0.05503,0.0481,-0.0821,0.0839,1.0
3,12.927,0.2,1.5417,0.05325,0.04632,-0.0825,0.088,1.0
4,13.051,0.2,1.5354,0.05538,0.04846,-0.082,0.0828,1.0
5,12.933,0.199,1.5417,0.05327,0.04633,-0.0825,0.0869,1.0
6,12.981,0.2,1.5383,0.05424,0.0473,-0.0822,0.0862,1.0
7,12.983,0.2,1.5383,0.05427,0.04734,-0.0822,0.0856,1.0
8,12.95,0.199,1.5407,0.05358,0.04664,-0.0824,0.0867,1.0
9,12.927,0.199,1.5421,0.05315,0.04622,-0.0825,0.0872,1.0
10,13.006,0.2,1.5367,0.05471,0.04777,-0.0821,0.085,1.0
11,12.959,0.199,1.5401,0.05374,0.0468,-0.0824,0.0859,1.0
12,12.921,0.201,1.5417,0.05324,0.04631,-0.0825,0.0885,1.0
13,13.01,0.201,1.5361,0.05488,0.04795,-0.0821,0.0846,1.0
14,13.068,0.2,1.5344,0.0557,0.04877,-0.0818,0.0827,1.0
