,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
0,4.974,0.199,1.2428,0.01434,0.0073,-0.1489,0.5314,1.0
1,5.057,0.2,1.2528,0.01439,0.00733,-0.1489,0.5291,1.0
2,5.067,0.2,1.2536,0.01446,0.0074,-0.1489,0.5296,1.0
3,5.013,0.2,1.2473,0.01446,0.0074,-0.1489,0.5313,1.0
4,5.073,0.199,1.254,0.01446,0.0074,-0.1489,0.5295,1.0
5,4.949,0.2,1.2403,0.01434,0.0073,-0.1489,0.532,1.0
6,4.955,0.201,1.2409,0.01453,0.00745,-0.1489,0.5339,1.0
7,4.945,0.2,1.24,0.01426,0.00723,-0.1489,0.5313,1.0
8,5.029,0.201,1.2493,0.01451,0.00745,-0.1489,0.5313,1.0
9,5.046,0.199,1.2508,0.01446,0.0074,-0.1488,0.5305,1.0
10,5.05,0.2,1.2514,0.0145,0.00743,-0.1489,0.5306,1.0
11,5.032,0.199,1.2489,0.01456,0.00748,-0.1488,0.5319,1.0
12,5.034,0.2,1.2494,0.01456,0.00749,-0.1489,0.5318,1.0
13,4.985,0.2,1.2441,0.01447,0.00741,-0.1489,0.5324,1.0
14,5.037,0.201,1.25,0.01459,0.00751,-0.1489,0.5319,1.0
15,5.015,0.2,1.2474,0.01449,0.00743,-0.1489,0.5317,1.0
16,5.03,0.199,1.2487,0.01453,0.00746,-0.1488,0.5317,1.0
17,5.05,0.2,1.2514,0.01451,0.00744,-0.1489,0.5307,1.0
18,4.937,0.2,1.239,0.0143,0.00727,-0.1489,0.532,1.0
19,5.056,0.201,1.2522,0.01458,0.0075,-0.1489,0.5311,1.0
20,4.972,0.2,1.2426,0.01451,0.00744,-0.1489,0.5332,1.0
21,4.963,0.2,1.2417,0.01444,0.00738,-0.1489,0.5328,1.0
22,4.921,0.201,1.2373,0.01442,0.00736,-0.149,0.5338,1.0
23,5.075,0.2,1.2541,0.01458,0.0075,-0.1488,0.5307,1.0
24,5.039,0.2,1.25,0.01454,0.00746,-0.1489,0.5313,1.0
25,4.998,0.201,1.2462,0.01434,0.0073,-0.1489,0.5303,1.0
26,4.98,0.2,1.2437,0.01438,0.00734,-0.1489,0.5315,1.0
27,4.972,0.199,1.2426,0.01433,0.00729,-0.1489,0.5314,1.0
28,5.079,0.199,1.2543,0.01456,0.00748,-0.1488,0.5305,1.0
29,4.979,0.2,1.2436,0.01438,0.00734,-0.1489,0.5316,1.0
30,5.006,0.199,1.2462,0.01446,0.0074,-0.1488,0.5317,1.0
31,4.956,0.201,1.2415,0.01427,0.00724,-0.1489,0.5309,1.0
32,4.943,0.2,1.2395,0.01437,0.00732,-0.1489,0.5325,1.0
33,5.068,0.2,1.254,0.01442,0.00736,-0.1489,0.529,1.0
34,5.032,0.2,1.2498,0.01436,0.00731,-0.1489,0.5295,1.0
35,5.021,0.2,1.248,0.01452,0.00745,-0.1489,0.5318,1.0
36,5.077,0.199,1.254,0.0146,0.00752,-0.1488,0.5309,1.0
37,5.05,0.2,1.2513,0.01454,0.00746,-0.1489,0.531,1.0
38,4.93,0.201,1.2384,0.01436,0.00731,-0.1489,0.5328,1.0
39,4.931,0.199,1.2378,0.01446,0.00739,-0.1489,0.5341,1.0
40,5.047,0.2,1.251,0.01454,0.00746,-0.1489,0.5311,1.0
41,4.983,0.2,1.2437,0.01453,0.00746,-0.1489,0.5331,1.0
42,4.924,0.2,1.2374,0.01436,0.00732,-0.1489,0.5332,1.0
43,4.951,0.2,1.2403,0.01445,0.00738,-0.1489,0.5332,1.0
44,4.978,0.2,1.2433,0.01445,0.00739,-0.1489,0.5323,1.0
45,5.059,0.201,1.2526,0.01456,0.00748,-0.1489,0.5308,1.0
46,5.033,0.2,1.2494,0.01452,0.00745,-0.1489,0.5313,1.0
47,4.925,0.199,1.2374,0.01428,0.00725,-0.1489,0.5323,1.0
48,5.069,0.199,1.2532,0.01455,0.00747,-0.1488,0.5306,1.0
49,4.998,0.199,1.2456,0.01431,0.00727,-0.1489,0.5303,1.0
50,4.923,0.2,1.2372,0.01446,0.00739,-0.1489,0.5343,1.0
51,5.023,0.2,1.2484,0.01446,0.0074,-0.1489,0.5311,1.0
52,5.009,0.201,1.247,0.01453,0.00745,-0.1489,0.5321,1.0
53,5.008,0.2,1.2469,0.01439,0.00734,-0.1489,0.5307,1.0
54,4.935,0.201,1.2391,0.01429,0.00726,-0.1489,0.5318,1.0
55,5.063,0.2,1.2526,0.01461,0.00753,-0.1488,0.5314,1.0
