,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
0,-0.04,0.201,0.6997,0.0119,0.00442,-0.1549,0.681,0.3012
1,-0.075,0.2,0.6958,0.01186,0.00438,-0.1548,0.6817,0.2946
2,-0.01,0.2,0.7029,0.01184,0.00439,-0.1548,0.6791,0.3061
3,0.072,0.2,0.712,0.01182,0.00437,-0.1548,0.6759,0.3224
4,-0.038,0.199,0.6997,0.01182,0.00436,-0.1548,0.6798,0.3004
5,0.049,0.2,0.7096,0.01179,0.00434,-0.1548,0.676,0.3165
6,-0.077,0.2,0.6956,0.01185,0.00437,-0.1548,0.6816,0.294
7,-0.059,0.2,0.6975,0.01192,0.00443,-0.1549,0.6823,0.2986
8,0.048,0.199,0.7092,0.01183,0.00438,-0.1547,0.677,0.3176
9,-0.077,0.2,0.6956,0.01189,0.00439,-0.1549,0.6823,0.2948
10,-0.027,0.2,0.701,0.01183,0.00437,-0.1548,0.6794,0.3024
11,-0.047,0.201,0.699,0.01186,0.00439,-0.1548,0.6804,0.2991
12,-0.065,0.2,0.6969,0.01186,0.00438,-0.1548,0.6812,0.2962
13,0.001,0.201,0.7041,0.0119,0.00443,-0.1548,0.6794,0.3092
14,0.061,0.2,0.7107,0.01185,0.00441,-0.1548,0.6769,0.3208
