,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
0,25.047,0.201,0.8467,0.28454,0.282,-0.1209,0.0343,1.0
1,24.976,0.2,0.8458,0.28364,0.28109,-0.1205,0.035,1.0
2,24.936,0.201,0.8463,0.28281,0.28029,-0.1203,0.0343,1.0
3,25.049,0.2,0.8476,0.28399,0.28148,-0.1207,0.0336,1.0
4,25.069,0.2,0.847,0.28458,0.28205,-0.1209,0.0339,1.0
5,24.932,0.2,0.8463,0.28266,0.28014,-0.1203,0.0342,1.0
6,24.959,0.2,0.8462,0.28317,0.28064,-0.1204,0.0344,1.0
7,24.952,0.2,0.8458,0.28323,0.28068,-0.1204,0.0349,1.0
8,25.067,0.201,0.8466,0.28491,0.28236,-0.121,0.0345,1.0
9,24.987,0.2,0.8459,0.28377,0.28122,-0.1206,0.0348,1.0
10,25.07,0.201,0.8476,0.2844,0.28189,-0.1209,0.0336,1.0
11,25.075,0.2,0.8476,0.2844,0.28189,-0.1209,0.0336,1.0
12,24.972,0.2,0.8461,0.28339,0.28086,-0.1205,0.0344,1.0
13,25.055,0.201,0.8464,0.28478,0.28223,-0.1209,0.0346,1.0
14,24.997,0.201,0.8461,0.28397,0.28142,-0.1207,0.0348,1.0
15,25.027,0.199,0.8464,0.28412,0.28159,-0.1207,0.0343,1.0
16,24.963,0.2,0.8459,0.28335,0.28081,-0.1205,0.0347,1.0
17,24.973,0.201,0.8467,0.28323,0.28072,-0.1205,0.034,1.0
18,24.937,0.2,0.8456,0.28309,0.28054,-0.1203,0.0352,1.0
19,25.052,0.2,0.8467,0.2845,0.28197,-0.1209,0.0342,1.0
20,25.077,0.2,0.8464,0.28506,0.28251,-0.121,0.0346,1.0
21,24.947,0.199,0.8458,0.28306,0.28052,-0.1204,0.0347,1.0
22,25.015,0.201,0.8473,0.28362,0.28112,-0.1206,0.0337,1.0
23,24.944,0.2,0.846,0.28299,0.28046,-0.1204,0.0345,1.0
24,24.949,0.2,0.8462,0.28294,0.28042,-0.1204,0.0343,1.0
25,25.022,0.2,0.8467,0.28398,0.28146,-0.1207,0.0341,1.0
26,25.038,0.2,0.8468,0.28417,0.28164,-0.1208,0.034,1.0
27,24.99,0.2,0.8468,0.28336,0.28085,-0.1205,0.0339,1.0
28,25.071,0.199,0.8464,0.28489,0.28234,-0.121,0.0345,1.0
29,25.011,0.2,0.8461,0.28412,0.28157,-0.1207,0.0348,1.0
30,24.991,0.2,0.8464,0.2836,0.28107,-0.1206,0.0343,1.0
31,24.949,0.2,0.8463,0.2829,0.28038,-0.1204,0.0342,1.0
32,24.969,0.201,0.846,0.28354,0.28099,-0.1205,0.0348,1.0
33,25.07,0.2,0.8475,0.28437,0.28186,-0.1208,0.0337,1.0
34,24.979,0.2,0.8463,0.28343,0.2809,-0.1205,0.0343,1.0
35,25.075,0.199,0.8469,0.28465,0.28213,-0.1209,0.034,1.0
36,24.995,0.2,0.8463,0.28373,0.2812,-0.1206,0.0344,1.0
37,24.976,0.199,0.8458,0.28355,0.281,-0.1205,0.0349,1.0
38,25.041,0.201,0.8474,0.28405,0.28154,-0.1207,0.0337,1.0
39,24.927,0.199,0.8457,0.28277,0.28023,-0.1203,0.0347,1.0
40,25.034,0.201,0.8467,0.28429,0.28176,-0.1208,0.0342,1.0
41,24.939,0.2,0.8457,0.28309,0.28054,-0.1204,0.035,1.0
42,25.022,0.199,0.8469,0.28376,0.28125,-0.1206,0.0339,1.0
43,24.94,0.199,0.8457,0.28296,0.28042,-0.1203,0.0347,1.0
