,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
0,14.037,0.201,1.4933,0.07247,0.06572,-0.0792,0.0618,1.0
1,13.92,0.201,1.4966,0.07059,0.06381,-0.0794,0.0633,1.0
2,14.028,0.201,1.4955,0.07211,0.06538,-0.0793,0.0611,1.0
3,14.01,0.2,1.4939,0.072,0.06523,-0.0792,0.0622,1.0
4,14.056,0.201,1.4933,0.07271,0.06597,-0.0792,0.0614,1.0
5,13.986,0.201,1.4937,0.07177,0.06499,-0.0793,0.0626,1.0
6,14.038,0.2,1.4955,0.07217,0.06544,-0.0793,0.061,1.0
7,13.981,0.2,1.4955,0.07144,0.06467,-0.0793,0.0622,1.0
8,13.951,0.199,1.4952,0.07103,0.06423,-0.0794,0.063,1.0
9,13.92,0.199,1.4977,0.07035,0.06355,-0.0795,0.0628,1.0
10,14.036,0.2,1.4956,0.07213,0.0654,-0.0793,0.061,1.0
11,14.014,0.201,1.4965,0.07181,0.06508,-0.0793,0.0611,1.0
12,14.05,0.201,1.4957,0.07237,0.06565,-0.0793,0.0606,1.0
13,13.952,0.199,1.4951,0.07105,0.06426,-0.0794,0.063,1.0
14,13.969,0.2,1.4969,0.07112,0.06436,-0.0794,0.062,1.0
