,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
0,11.984,0.2,1.2471,0.03757,0.0305,-0.0022,0.0423,1.0
1,11.941,0.199,1.2457,0.0372,0.03012,-0.0025,0.0425,1.0
2,12.008,0.199,1.2477,0.03781,0.03074,-0.002,0.0424,1.0
3,12.034,0.2,1.249,0.03791,0.03084,-0.0019,0.042,1.0
4,11.929,0.2,1.2453,0.03712,0.03005,-0.0025,0.0425,1.0
5,11.996,0.2,1.2476,0.03761,0.03054,-0.0021,0.0422,1.0
6,11.975,0.201,1.2469,0.03746,0.0304,-0.0022,0.0422,1.0
7,12.048,0.2,1.2492,0.03808,0.03101,-0.0018,0.0421,1.0
8,12.002,0.199,1.2479,0.0376,0.03053,-0.0022,0.0421,1.0
9,11.994,0.2,1.2475,0.0376,0.03053,-0.0021,0.0422,1.0
10,12.017,0.2,1.248,0.03791,0.03084,-0.0019,0.0423,1.0
11,11.996,0.199,1.2478,0.03753,0.03046,-0.0022,0.0421,1.0
12,11.989,0.2,1.2473,0.03758,0.03051,-0.0022,0.0422,1.0
13,11.927,0.199,1.2449,0.03721,0.03013,-0.0025,0.0428,1.0
14,12.048,0.2,1.2497,0.03794,0.03087,-0.0019,0.0418,1.0
