,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
75,0.028,0.2,0.2515,0.00873,0.00385,-0.053,0.7916,0.9528
76,0.011,0.201,0.2505,0.00886,0.00394,-0.0532,0.7959,0.9547
77,0.0,0.199,0.2485,0.00877,0.00387,-0.0531,0.7953,0.9513
78,-0.078,0.199,0.2362,0.00874,0.00389,-0.0526,0.7992,0.9442
79,0.061,0.199,0.2599,0.00887,0.00394,-0.0539,0.7929,0.9578
80,-0.015,0.2,0.2468,0.0088,0.00391,-0.0532,0.7966,0.9508
81,-0.033,0.2,0.2439,0.00878,0.0039,-0.053,0.7972,0.9485
82,0.015,0.199,0.2497,0.00871,0.00383,-0.053,0.7924,0.9512
83,0.014,0.2,0.2492,0.00869,0.00382,-0.0529,0.7918,0.9504
84,-0.043,0.2,0.2414,0.00872,0.00385,-0.0528,0.7967,0.9462
85,0.025,0.199,0.2516,0.00879,0.00388,-0.0531,0.7937,0.9544
86,0.036,0.201,0.2544,0.00884,0.00392,-0.0534,0.7938,0.9559
87,0.015,0.199,0.2506,0.0088,0.00389,-0.0532,0.7949,0.9535
88,0.046,0.199,0.2532,0.0087,0.00383,-0.0529,0.7896,0.9541
89,-0.057,0.2,0.2406,0.00881,0.00394,-0.053,0.7991,0.9472
90,-0.08,0.201,0.2361,0.00876,0.00391,-0.0527,0.7994,0.9442
91,0.047,0.201,0.2547,0.00878,0.00388,-0.0532,0.7913,0.9557
92,-0.001,0.201,0.2487,0.0088,0.0039,-0.0532,0.7957,0.9518
93,-0.033,0.199,0.2427,0.0087,0.00383,-0.0528,0.7959,0.9466
94,0.063,0.2,0.2575,0.00877,0.00387,-0.0534,0.7899,0.9564
95,0.006,0.201,0.2486,0.00872,0.00384,-0.053,0.7932,0.9503
96,0.003,0.2,0.2494,0.00883,0.00392,-0.0532,0.796,0.953
97,-0.002,0.201,0.2487,0.00881,0.00391,-0.0532,0.796,0.952
98,0.071,0.199,0.2573,0.00871,0.00383,-0.0532,0.7879,0.956
