,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
0,19.985,0.2,0.6404,0.2098,0.2067,-0.0534,0.0442,1.0
1,19.987,0.2,0.6405,0.20978,0.20668,-0.0534,0.044,1.0
2,20.037,0.201,0.6414,0.2103,0.20721,-0.0536,0.0435,1.0
3,19.961,0.201,0.6403,0.20949,0.20639,-0.0533,0.044,1.0
4,19.978,0.2,0.6407,0.20957,0.20649,-0.0533,0.0437,1.0
5,20.053,0.2,0.6419,0.21037,0.20729,-0.0536,0.0433,1.0
6,20.035,0.2,0.6415,0.2102,0.20712,-0.0536,0.0434,1.0
7,19.933,0.2,0.6399,0.20915,0.20606,-0.0531,0.0442,1.0
8,20.068,0.2,0.6415,0.21072,0.20762,-0.0538,0.0437,1.0
9,20.058,0.199,0.6418,0.21043,0.20734,-0.0537,0.0433,1.0
10,20.013,0.2,0.6411,0.21,0.20691,-0.0535,0.0437,1.0
11,19.981,0.2,0.6404,0.20971,0.20661,-0.0534,0.0441,1.0
12,20.016,0.199,0.6408,0.21009,0.20699,-0.0535,0.0439,1.0
13,20.006,0.201,0.6407,0.21006,0.20696,-0.0535,0.044,1.0
14,19.981,0.2,0.6403,0.20975,0.20665,-0.0534,0.0442,1.0
