,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
0,15.986,0.201,1.145,0.10351,0.09936,-0.0124,0.0325,1.0
1,15.992,0.2,1.1427,0.10395,0.09979,-0.0125,0.0329,1.0
2,15.922,0.199,1.156,0.10038,0.09616,-0.0106,0.0323,1.0
3,15.971,0.199,1.1467,0.10282,0.09864,-0.0118,0.0328,1.0
4,15.955,0.2,1.1483,0.10235,0.09817,-0.0116,0.0326,1.0
5,16.059,0.2,1.1365,0.10619,0.10209,-0.0139,0.0327,1.0
6,16.032,0.199,1.141,0.10486,0.10073,-0.0131,0.0327,1.0
7,15.985,0.2,1.1465,0.10316,0.09901,-0.0122,0.0325,1.0
8,15.931,0.199,1.1508,0.10146,0.09724,-0.011,0.0328,1.0
9,16.03,0.2,1.1391,0.10523,0.1011,-0.0133,0.0328,1.0
10,16.032,0.2,1.1399,0.10512,0.10101,-0.0133,0.0327,1.0
11,15.959,0.2,1.1485,0.10238,0.0982,-0.0117,0.0326,1.0
12,16.006,0.2,1.1419,0.10432,0.10018,-0.0127,0.0328,1.0
13,16.052,0.2,1.1398,0.10548,0.10139,-0.0136,0.0324,1.0
14,16.039,0.2,1.1405,0.10514,0.10103,-0.0134,0.0325,1.0
