,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
0,25.069,0.199,0.7003,0.27188,0.26902,-0.0792,0.0255,1.0
1,25.066,0.201,0.7015,0.27149,0.26866,-0.079,0.0252,1.0
2,24.966,0.201,0.6994,0.27062,0.26777,-0.0787,0.0255,1.0
3,24.987,0.199,0.699,0.271,0.26813,-0.0788,0.0257,1.0
4,25.048,0.199,0.6998,0.27173,0.26886,-0.0791,0.0257,1.0
5,24.976,0.201,0.6992,0.27089,0.26802,-0.0788,0.0257,1.0
6,25.023,0.2,0.7003,0.27116,0.26831,-0.0789,0.0254,1.0
7,25.009,0.201,0.7001,0.27103,0.26819,-0.0789,0.0254,1.0
8,25.039,0.2,0.6999,0.27161,0.26875,-0.0791,0.0256,1.0
9,25.033,0.2,0.6997,0.2716,0.26873,-0.0791,0.0257,1.0
10,25.012,0.2,0.6998,0.27116,0.2683,-0.0789,0.0255,1.0
11,24.977,0.2,0.6997,0.2706,0.26776,-0.0787,0.0254,1.0
12,25.055,0.199,0.6997,0.27191,0.26903,-0.0792,0.0258,1.0
13,24.923,0.201,0.698,0.27051,0.26762,-0.0786,0.0261,1.0
14,24.939,0.2,0.6991,0.27019,0.26734,-0.0785,0.0255,1.0
15,25.072,0.199,0.6999,0.27213,0.26924,-0.0793,0.0257,1.0
16,25.008,0.2,0.7,0.27101,0.26816,-0.0789,0.0254,1.0
17,25.052,0.199,0.7005,0.27146,0.26862,-0.079,0.0253,1.0
18,24.998,0.201,0.6989,0.27142,0.26853,-0.079,0.026,1.0
19,24.925,0.199,0.6981,0.27033,0.26746,-0.0786,0.0259,1.0
20,24.923,0.201,0.6982,0.27038,0.26751,-0.0786,0.0259,1.0
21,24.973,0.2,0.6986,0.27106,0.26817,-0.0788,0.026,1.0
22,24.985,0.199,0.6991,0.27092,0.26806,-0.0788,0.0257,1.0
23,24.938,0.2,0.6983,0.27054,0.26767,-0.0787,0.0259,1.0
24,25.022,0.201,0.7002,0.27125,0.2684,-0.079,0.0254,1.0
25,24.984,0.2,0.6988,0.27111,0.26823,-0.0789,0.0259,1.0
26,25.068,0.199,0.6998,0.27207,0.26919,-0.0793,0.0258,1.0
27,25.035,0.201,0.6999,0.27159,0.26873,-0.0791,0.0256,1.0
28,24.988,0.2,0.6994,0.27091,0.26805,-0.0788,0.0256,1.0
29,24.941,0.2,0.6993,0.27014,0.26731,-0.0785,0.0254,1.0
30,24.974,0.201,0.6996,0.27068,0.26783,-0.0787,0.0255,1.0
31,25.077,0.199,0.7001,0.27214,0.26926,-0.0793,0.0257,1.0
32,24.996,0.201,0.7003,0.27075,0.26792,-0.0788,0.0253,1.0
33,25.075,0.2,0.7004,0.27201,0.26915,-0.0792,0.0255,1.0
34,25.016,0.199,0.7005,0.27089,0.26805,-0.0788,0.0253,1.0
35,24.95,0.199,0.6989,0.27041,0.26755,-0.0786,0.0256,1.0
36,25.027,0.2,0.6998,0.27143,0.26856,-0.079,0.0256,1.0
37,25.035,0.199,0.6996,0.27159,0.26872,-0.0791,0.0257,1.0
38,25.043,0.201,0.7,0.27169,0.26882,-0.0791,0.0256,1.0
39,24.981,0.2,0.6987,0.27112,0.26824,-0.0789,0.026,1.0
40,24.937,0.2,0.6992,0.2701,0.26726,-0.0785,0.0254,1.0
41,24.93,0.2,0.6986,0.27023,0.26738,-0.0786,0.0256,1.0
42,25.068,0.2,0.7001,0.27202,0.26915,-0.0792,0.0256,1.0
43,25.064,0.2,0.7014,0.27141,0.26858,-0.079,0.0252,1.0
44,25.005,0.199,0.6996,0.27105,0.26819,-0.0789,0.0255,1.0
45,25.009,0.2,0.6993,0.27135,0.26848,-0.079,0.0258,1.0
46,24.963,0.2,0.6991,0.27063,0.26777,-0.0787,0.0256,1.0
47,25.009,0.2,0.7004,0.27088,0.26804,-0.0788,0.0253,1.0
48,25.069,0.2,0.6999,0.27216,0.26928,-0.0793,0.0258,1.0
49,25.028,0.199,0.6992,0.27168,0.26879,-0.0791,0.0259,1.0
50,24.983,0.2,0.699,0.27102,0.26815,-0.0788,0.0258,1.0
51,25.079,0.199,0.7016,0.27154,0.26871,-0.079,0.0251,1.0
52,24.945,0.2,0.6984,0.27061,0.26773,-0.0787,0.0259,1.0
53,24.962,0.2,0.6993,0.2705,0.26765,-0.0787,0.0255,1.0
54,24.925,0.201,0.6983,0.2704,0.26752,-0.0786,0.0259,1.0
55,25.022,0.201,0.6997,0.27147,0.2686,-0.079,0.0256,1.0
56,25.053,0.2,0.7008,0.27147,0.26863,-0.079,0.0253,1.0
57,25.002,0.2,0.7,0.2709,0.26806,-0.0788,0.0254,1.0
58,25.028,0.2,0.6997,0.2715,0.26864,-0.079,0.0256,1.0
59,25.034,0.201,0.7003,0.27139,0.26854,-0.079,0.0254,1.0
60,25.002,0.201,0.6999,0.27102,0.26817,-0.0789,0.0254,1.0
61,25.061,0.2,0.7006,0.2717,0.26885,-0.0791,0.0254,1.0
62,25.037,0.2,0.6998,0.27161,0.26875,-0.0791,0.0256,1.0
63,24.981,0.201,0.6991,0.27101,0.26814,-0.0788,0.0257,1.0
64,25.033,0.2,0.6994,0.27174,0.26885,-0.0791,0.0258,1.0
65,24.966,0.2,0.6987,0.27086,0.26799,-0.0788,0.0259,1.0
66,25.051,0.2,0.6997,0.27192,0.26903,-0.0792,0.0258,1.0
67,24.982,0.199,0.6997,0.27061,0.26777,-0.0787,0.0254,1.0
68,24.926,0.201,0.6989,0.27012,0.26728,-0.0785,0.0255,1.0
69,24.958,0.201,0.6984,0.27092,0.26803,-0.0788,0.0261,1.0
70,24.943,0.201,0.6989,0.27043,0.26757,-0.0786,0.0256,1.0
71,24.942,0.2,0.6989,0.27034,0.26748,-0.0786,0.0256,1.0
72,24.926,0.199,0.6981,0.2703,0.26743,-0.0786,0.0259,1.0
73,24.956,0.2,0.6993,0.27041,0.26757,-0.0786,0.0255,1.0
74,24.93,0.201,0.6984,0.27045,0.26758,-0.0786,0.0259,1.0
75,24.988,0.2,0.699,0.27109,0.26822,-0.0789,0.0258,1.0
76,24.981,0.2,0.6991,0.27092,0.26805,-0.0788,0.0257,1.0
77,25.08,0.2,0.7014,0.27167,0.26884,-0.0791,0.0252,1.0
78,25.031,0.199,0.6992,0.2717,0.26882,-0.0791,0.0259,1.0
79,25.075,0.201,0.7,0.27228,0.26939,-0.0793,0.0258,1.0
80,25.079,0.199,0.7016,0.27154,0.26871,-0.079,0.0251,1.0
81,24.954,0.2,0.699,0.27049,0.26763,-0.0787,0.0256,1.0
82,24.944,0.2,0.6988,0.27036,0.26751,-0.0786,0.0256,1.0
83,24.935,0.2,0.6981,0.27059,0.2677,-0.0787,0.0261,1.0
84,25.04,0.199,0.7009,0.27113,0.2683,-0.0789,0.0252,1.0
85,25.024,0.2,0.7006,0.27103,0.26819,-0.0789,0.0253,1.0
86,25.053,0.2,0.6998,0.2719,0.26902,-0.0792,0.0257,1.0
87,25.006,0.2,0.6998,0.27106,0.26821,-0.0789,0.0255,1.0
88,25.023,0.2,0.6999,0.2713,0.26845,-0.079,0.0255,1.0
89,25.017,0.201,0.6993,0.27157,0.26868,-0.0791,0.0258,1.0
90,24.988,0.199,0.699,0.27099,0.26812,-0.0788,0.0257,1.0
91,24.99,0.2,0.6991,0.2711,0.26823,-0.0789,0.0257,1.0
92,24.99,0.201,0.7002,0.27068,0.26784,-0.0787,0.0253,1.0
93,25.061,0.199,0.7001,0.27181,0.26895,-0.0792,0.0255,1.0
94,25.038,0.2,0.7003,0.27139,0.26854,-0.079,0.0254,1.0
95,24.966,0.2,0.6986,0.27089,0.26801,-0.0788,0.0259,1.0
96,25.073,0.2,0.701,0.27171,0.26887,-0.0791,0.0253,1.0
97,24.922,0.2,0.6987,0.27004,0.2672,-0.0785,0.0256,1.0
98,25.003,0.199,0.7003,0.27074,0.2679,-0.0787,0.0253,1.0
99,24.951,0.199,0.6985,0.27062,0.26774,-0.0787,0.0258,1.0
