,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
0,13.07,0.2,1.2725,0.04686,0.04043,0.0032,0.0372,1.0
1,12.949,0.201,1.2707,0.04575,0.03925,0.0027,0.0376,1.0
2,13.032,0.201,1.2718,0.04656,0.04011,0.0031,0.0373,1.0
3,12.998,0.199,1.2717,0.04616,0.03968,0.0029,0.0375,1.0
4,12.995,0.2,1.2714,0.04621,0.03973,0.0029,0.0376,1.0
5,13.057,0.2,1.2726,0.04667,0.04023,0.0031,0.0371,1.0
6,13.032,0.2,1.2717,0.04665,0.04019,0.0031,0.0375,1.0
7,13.004,0.199,1.2716,0.04634,0.03985,0.003,0.0377,1.0
8,13.02,0.201,1.2716,0.04646,0.04,0.003,0.0374,1.0
9,12.984,0.199,1.2718,0.04593,0.03944,0.0028,0.0375,1.0
10,13.067,0.2,1.2725,0.04683,0.04039,0.0032,0.0372,1.0
11,13.001,0.201,1.2715,0.0462,0.03973,0.0029,0.0373,1.0
12,12.932,0.2,1.2705,0.04564,0.03912,0.0027,0.0378,1.0
13,13.023,0.201,1.2716,0.04647,0.04002,0.003,0.0373,1.0
14,13.039,0.2,1.2722,0.04655,0.0401,0.003,0.0373,1.0
