,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
0,2.067,0.2,0.6191,0.00965,0.00365,-0.0825,0.6382,1.0
1,2.041,0.201,0.6166,0.00965,0.00366,-0.0826,0.6398,1.0
2,1.978,0.199,0.6099,0.00961,0.00364,-0.0827,0.6435,1.0
3,1.983,0.199,0.6104,0.00961,0.00364,-0.0827,0.6431,1.0
4,1.943,0.199,0.6065,0.00964,0.00365,-0.0829,0.6469,1.0
5,1.965,0.2,0.6088,0.00961,0.00364,-0.0828,0.6442,1.0
6,1.95,0.2,0.6073,0.00962,0.00364,-0.0828,0.6456,1.0
7,1.985,0.201,0.6109,0.0096,0.00363,-0.0827,0.6424,1.0
8,2.014,0.2,0.6137,0.00968,0.00368,-0.0827,0.6426,1.0
9,1.923,0.2,0.6046,0.00959,0.00362,-0.0829,0.647,1.0
10,1.946,0.2,0.6069,0.00959,0.00362,-0.0828,0.6451,1.0
11,1.99,0.199,0.6112,0.00965,0.00366,-0.0827,0.6437,1.0
12,2.014,0.199,0.6136,0.00964,0.00365,-0.0826,0.6416,1.0
13,2.029,0.201,0.6154,0.00969,0.00369,-0.0826,0.6417,1.0
14,2.067,0.2,0.6191,0.00967,0.00366,-0.0825,0.6386,1.0
