,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
0,17.01,0.2,1.2543,0.11136,0.10693,-0.0276,0.0309,1.0
1,16.947,0.2,1.2595,0.10944,0.10495,-0.0266,0.0309,1.0
2,17.078,0.2,1.2494,0.11338,0.10902,-0.0288,0.0307,1.0
3,17.072,0.199,1.2502,0.11297,0.10857,-0.0283,0.031,1.0
4,17.003,0.199,1.2559,0.1109,0.10645,-0.0273,0.0309,1.0
5,17.056,0.199,1.252,0.11246,0.10807,-0.0283,0.0307,1.0
6,16.943,0.2,1.2597,0.10934,0.10485,-0.0265,0.0309,1.0
7,16.988,0.199,1.2569,0.11047,0.10602,-0.0271,0.0309,1.0
8,16.983,0.2,1.2565,0.11055,0.1061,-0.0272,0.0308,1.0
9,16.998,0.199,1.2567,0.11071,0.10628,-0.0274,0.0307,1.0
10,17.041,0.199,1.2527,0.11205,0.10763,-0.0279,0.0309,1.0
11,17.055,0.2,1.2507,0.11273,0.10833,-0.0283,0.0309,1.0
12,17.051,0.2,1.2515,0.11256,0.10817,-0.0284,0.0307,1.0
13,17.0,0.2,1.2552,0.11106,0.10662,-0.0275,0.0308,1.0
14,17.04,0.201,1.2511,0.11249,0.1081,-0.0282,0.0309,1.0
