,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
0,19.961,0.199,0.6888,0.21082,0.20778,-0.0641,0.0502,1.0
1,20.011,0.199,0.6887,0.21147,0.20846,-0.0646,0.0489,1.0
2,19.934,0.201,0.6886,0.21053,0.2075,-0.0641,0.05,1.0
3,20.035,0.2,0.6889,0.21184,0.20881,-0.0647,0.049,1.0
4,19.995,0.2,0.6887,0.21126,0.20825,-0.0645,0.0488,1.0
5,19.95,0.201,0.6889,0.21073,0.20769,-0.0641,0.0502,1.0
6,20.075,0.2,0.6893,0.21227,0.20925,-0.0649,0.0484,1.0
7,20.063,0.201,0.6894,0.21211,0.2091,-0.0649,0.0483,1.0
8,20.023,0.2,0.6888,0.21163,0.20862,-0.0647,0.0488,1.0
9,20.061,0.201,0.6891,0.21218,0.20916,-0.0649,0.0488,1.0
10,19.935,0.201,0.6888,0.21053,0.20749,-0.064,0.0502,1.0
11,19.957,0.199,0.6883,0.2108,0.20778,-0.0643,0.0494,1.0
12,19.976,0.2,0.6886,0.21108,0.20804,-0.0643,0.0498,1.0
13,20.015,0.201,0.6889,0.21153,0.20852,-0.0646,0.0486,1.0
14,19.953,0.2,0.6884,0.21077,0.20775,-0.0642,0.0496,1.0
