,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
0,15.032,0.2,1.3396,0.07026,0.06439,-0.014,0.0339,1.0
1,15.0,0.199,1.3408,0.06962,0.06372,-0.0141,0.0338,1.0
2,15.059,0.2,1.3389,0.07071,0.06486,-0.014,0.0339,1.0
3,15.005,0.199,1.3406,0.06971,0.06382,-0.014,0.0339,1.0
4,15.051,0.2,1.3401,0.07042,0.06455,-0.0141,0.0337,1.0
5,14.977,0.2,1.3398,0.06954,0.06365,-0.014,0.034,1.0
6,14.987,0.2,1.3385,0.06988,0.064,-0.0138,0.0343,1.0
7,15.052,0.199,1.3405,0.07032,0.06445,-0.0141,0.0337,1.0
8,15.014,0.199,1.3407,0.06981,0.06393,-0.0141,0.0338,1.0
9,15.012,0.2,1.3396,0.07,0.06413,-0.014,0.0339,1.0
10,15.053,0.201,1.3396,0.07056,0.0647,-0.0141,0.0337,1.0
11,15.057,0.2,1.3403,0.07045,0.06458,-0.0141,0.0337,1.0
12,15.024,0.201,1.3379,0.07048,0.06463,-0.0139,0.0341,1.0
13,15.079,0.199,1.3389,0.07093,0.06508,-0.014,0.0339,1.0
14,15.022,0.2,1.3388,0.07026,0.0644,-0.0139,0.034,1.0
